Time,Duration
5808,253
6061,1917
15459,251
15710,2303
18013,1464
19477,130
20428,232
16012,455
21905,7608
29513,1562
19795,3949
23744,552
24296,2768
27064,458
20160,243
20403,115
20518,3360
23878,1322
25329,236
17943,826
18769,178
18947,372
19319,365
19684,866
20550,5069
25619,1480
27099,421
27520,3085
18653,1841
20494,31
20525,287
20812,309
21121,1079
22406,617
23042,1093
15168,291
2128,1559
3687,634
4321,152
4473,353
4826,1234
6060,1766
7826,810
8636,101
8737,452
9189,9072
6068,1989
10078,409
10487,159
10646,114
10760,551
11311,1091
12402,64
12466,48
12514,21
12570,133
12703,483
13186,1832
15018,3282
18300,165
18465,1449
19914,336
20250,249
20499,514
21013,2527
23540,122
747,1381
14072,89
14161,3101
17262,595
17857,1513
19370,749
20119,422
20541,453
20994,2095
23089,132
23221,580
23801,4403
28204,429
28633,261
13592,480
11842,2719
14561,2113
16674,310
16984,96
17080,786
17866,487
18353,206
18559,103
18662,679
19341,6345
25686,2445
28131,1509
29640,1130
4405,390
4795,587
5382,678
6060,232
6292,1686
23618,440
19862,1021
21586,1284
21586,150
21736,3949
5648,557
6205,1852
15087,1182
16817,1951
9540,633
16269,1085
12529,91
12620,1058
13678,177
16450,233
13615,590
14205,297
14502,1169
15732,2987
18719,712
19431,2940
22371,2073
868,1864
2732,209
23772,940
24712,578
3279,411
3690,792
4482,102
4584,185
25310,309
25619,158
13809,1323
15578,117
16802,5596
22398,1440
15986,775
9955,850
16606,210
16816,115
20586,3412
23998,165
24163,1086
25249,1052
26301,3828
27315,170
16394,377
16771,1379
18150,228
18378,2481
20859,1173
22188,696
22884,2137
25021,3366
28387,528
28915,3
28918,124
21097,398
21495,578
22073,174
21273,2739
13813,3893
17706,900
18606,1640
20246,2169
22415,1245
23660,231
4682,267
868,26
894,3248
4142,1688
5830,206
6036,92
6128,784
6912,431
7343,518
7861,161
8022,33
8055,129
8184,197
8381,180
8561,246
8807,1005
9812,1365
11177,8675
19852,2450
22302,414
22716,2380
25096,3158
28254,780
29034,823
29857,116
870,245
1115,607
1722,803
2525,150
2675,540
22188,457
5626,4141
9767,3195
12962,182
13144,1801
14945,594
15539,344
15883,85
15968,1245
17213,1657
13207,106
20660,1722
25948,57
5061,545
5606,67
5673,387
6060,1918
9350,1481
12556,311
12867,299
2941,499
3440,1364
4804,291
5095,352
5447,621
6068,237
6305,282
6587,1561
8244,126
8370,343
8713,56
8769,553
9322,4278
13600,4498
18098,1428
19526,863
20389,2238
22627,8698
21281,4347
25628,1869
28048,711
23543,231
23774,714
24488,467
24955,786
25741,1226
26967,1287
18429,775
19204,87
20586,4598
25184,599
22127,3251
25378,803
26181,2611
28792,275
29067,183
29250,857
2182,612
2794,368
24713,291
25004,1351
21342,1334
22676,126
13810,1137
16795,2799
19594,1360
20954,516
21470,1197
22667,806
23473,3871
27344,715
28059,3654
26959,1188
22802,440
23242,602
12962,50
24313,1195
15074,13985
29059,386
1170,2452
3622,1365
6442,2875
9317,468
19691,4626
24317,431
24748,361
14657,2565
17222,523
17745,185
17930,1272
20041,906
20947,4222
6280,1604
7884,586
8470,2371
10841,122
15036,388
17394,3781
21175,1695
15541,909
16459,2877
19336,680
20016,144
20160,734
20894,1200
22094,483
5626,134
15666,183
15849,453
16302,2331
18633,860
19493,3202
22695,2916
25611,1567
27178,122
27300,517
27817,339
23163,516
23679,850
23388,1330
24718,613
25331,357
25688,360
26048,1668
27716,422
28138,843
28981,295
23331,3284
22986,340
23120,1718
24838,315
25153,1036
26308,687
12195,207
12647,70
12717,1242
14419,4882
19301,1182
14414,1534
15948,575
16523,831
26231,505
26736,2369
29105,690
8554,840
20477,2684
23161,2452
25613,1237
26850,196
27046,851
27897,2603
24706,3233
28260,1332
29592,82
29674,868
30542,491
31033,306
20009,973
8387,258
8645,383
9028,700
9728,765
10493,910
11403,3628
14181,85
13971,126
14097,160
14257,177
14434,110
14544,1353
15897,211
16108,184
16292,1525
17817,552
18369,1047
19416,5569
24985,3245
14226,105
14331,1111
15442,296
14982,819
15364,7337
29890,320
30210,952
8520,523
9043,472
10589,392
10981,6212
17193,1472
18726,126
18852,6239
25091,2209
27300,3545
24146,1211
25357,1238
26595,2778
29373,807
20153,136
13579,206
14950,196
14671,57
14728,2123
16851,321
17172,3301
20473,4763
25236,56
25292,1428
26720,137
26857,169
16803,4388
21191,398
21589,110
20435,356
20791,421
21212,609
10345,6085
16430,925
17355,567
17922,430
18352,434
18786,795
19581,442
20023,819
20842,961
21803,1076
22879,1012
23891,1093
24984,3178
23495,2147
25642,369
26011,1921
27932,168
28100,1114
20849,1382
22231,121
21304,223
21527,294
12767,643
13410,3129
16539,2276
18815,4057
22872,1355
24227,1057
25284,637
25921,1133
27054,451
16324,611
16935,1414
18349,2120
20469,2445
22914,3250
26164,1415
27579,604
17407,929
18336,3189
21525,1554
23079,283
23362,170
23532,1591
17220,147
17332,656
17451,583
21645,327
17067,285
17027,158
17185,315
17500,407
17907,105
23578,88
23666,1381
21071,300
21371,824
22195,784
22979,505
23484,612
24096,624
24720,2772
27492,63
27555,1818
29373,590
30128,932
22847,329
23176,1384
29091,130
29221,152
29373,1529
24573,2919
27492,1329
28821,398
29219,455
22790,615
22165,542
22707,911
23618,241
21670,93
21763,905
22668,717
23385,1900
25285,1426
26711,119
26830,703
27533,816
29701,369
25420,592
26012,1972
27180,1718
26769,205
26974,408
20947,2123
23070,1454
24524,284
24808,539
25347,882
26197,903
27100,1111
28211,1157
15247,680
16480,885
17365,1012
18377,337
19350,631
19981,514
20495,1137
21632,281
24706,6292
2429,470
2899,805
9948,725
14348,2914
17262,245
17507,1070
18577,1492
20069,566
20635,4570
25205,2030
27235,1479
23087,2249
25336,2868
12703,3589
16292,11
16303,244
16547,1444
17991,448
18439,1412
19851,4899
24750,470
25220,1759
26979,1889
28868,254
29122,1556
30678,45
30723,174
11627,1496
13123,2109
15232,184
15416,66
21453,491
21673,921
22594,4141
13186,4680
17866,1875
19741,1911
21652,352
22004,6475
21675,618
14650,2731
17381,867
18248,3331
21579,474
22053,2176
17278,3622
20900,6608
27508,1800
29308,72
29380,845
30225,720
17267,1935
19202,415
19617,1944
15778,276
21327,1604
20632,1649
22281,451
12329,767
506,616
1122,612
1734,396
2130,781
2911,361
3272,6
3278,98
3376,1046
4422,625
5047,1027
6074,1150
7224,371
7595,103
7698,266
7964,50
8014,1816
9830,1056
10886,74
10960,389
11349,49
11398,546
11944,1078
13022,269
13291,437
13728,1040
14768,1604
16372,1533
17905,1542
19447,5831
25278,3345
28623,1916
20224,317
8045,272
8317,3687
12004,1821
13825,413
14238,2953
17191,8305
25496,708
26204,724
26928,2365
29293,63
29356,1892
506,290
14926,7146
22072,4920
26992,969
27961,388
15482,593
16075,208
16283,132
16415,1339
17754,1491
19245,6440
25685,2301
27986,218
28204,3194
21622,6423
14435,510
14945,1438
16589,25
16614,181
16795,5710
6211,1057
3940,2265
6205,453
6658,1293
21430,208
13762,131
13893,1593
15486,3776
19262,186
19448,280
19728,1848
21576,1615
23191,2487
25678,3269
28947,1179
17440,566
18006,1012
19018,1023
20041,778
20819,218
21037,1263
22300,345
9871,1145
11016,473
11489,1025
12514,1031
13545,1188
14733,1114
15847,668
16515,370
16885,555
14317,2198
16515,1125
17640,2101
19741,760
20501,842
21343,1333
22676,839
23515,540
24055,241
24296,315
21311,586
20596,1166
8667,2587
15560,2872
21430,649
15907,2867
18774,72
13314,1300
14614,270
14884,206
15090,1202
16292,244
16536,395
16931,856
17787,857
18644,1096
19740,301
20041,821
20769,311
21080,261
21341,1195
24820,315
25135,184
25319,1970
27289,1936
29225,82
15287,1355
16642,2111
18753,6676
2011,2779
4790,1415
6205,1773
8577,123
9688,5477
23308,1554
24862,767
25629,360
25989,852
17940,165
17284,400
14650,4623
19273,1188
20461,1099
21560,899
17050,784
17834,1463
19297,479
19776,222
19998,216
20214,807
21021,985
22006,86
22092,1018
23110,704
23814,1476
15527,2479
18006,4066
22072,5420
27492,1892
13026,5324
18350,63
18413,4759
23172,3221
26393,987
2331,1052
3383,860
4243,1798
6041,178
6219,68
6287,1553
7840,54
7894,1201
9095,2953
12048,914
20663,1646
6232,1825
8520,617
7951,349
8300,63
21411,410
2288,358
2646,819
13858,2216
16074,433
16507,751
17258,124
17382,56
25122,1561
26683,221
17330,5709
24572,4770
15925,1764
17689,863
18552,333
18885,73
14855,2067
1106,2012
3118,1705
4823,482
21117,555
21672,833
24611,1053
25664,1148
26812,4413
4297,1788
6085,1116
7201,777
8217,2186
10403,1224
6041,178
6219,68
6287,6675
12962,6616
19578,3448
23026,143
23169,2501
20097,404
20501,611
21112,1247
22359,286
25240,5619
506,241
747,472
1219,1126
2345,180
2525,5453
8343,97
8440,1051
9491,358
24509,326
21411,1199
22610,2702
25312,3830
18489,707
19196,131
20596,981
21577,725
22302,157
20840,1167
22007,352
22359,832
23191,1031
24222,302
24524,2245
26769,611
27380,1242
4579,364
4943,681
5661,644
6305,1673
21152,1414
9714,2114
11828,686
19448,346
9721,2164
11885,917
12802,224
9728,870
10598,3444
14917,7131
20947,1531
22478,1479
23957,3815
19848,647
20495,405
20900,411
21311,1581
22892,299
23191,1342
24533,542
25075,6074
10673,1193
14204,144
12214,4355
16569,349
16918,169
21672,1122
12227,2957
15184,4300
19505,346
19851,912
20763,532
21295,1033
22328,1333
23661,272
21489,3466
22780,46
22826,1379
24205,203
24408,352
24760,316
25076,838
23225,196
23421,987
24408,2712
27120,4385
18136,8289
26425,387
25086,411
25497,980
21604,307
21911,1086
22997,1211
24208,367
22701,311
23012,2203
24408,352
24760,422
25182,1510
17038,1070
23837,223
24060,331
24391,990
22638,285
22923,786
23709,514
24223,286
24509,1452
26015,1497
27825,322
28147,649
28796,222
29722,1153
21659,839
22498,2625
14415,720
15135,1148
16283,168
16451,1022
17473,1469
18942,6336
25278,1128
26406,395
26801,1523
28324,2250
24024,120
24144,172
20359,366
21090,3657
24747,824
25571,2386
27957,1343
14992,1425
16417,2874
19291,990
20281,1022
21303,2131
23434,1569
25003,2475
27478,400
27878,2470
30348,531
30879,270
18108,742
18850,1955
20805,558
21566,332
21898,2134
24032,1150
25182,4122
29304,253
29557,1383
30940,549
1711,4325
6036,454
24769,373
25142,1473
23583,363
23946,4759
28705,157
2371,2130
4501,750
5251,996
6247,1067
7314,46
7360,697
4506,415
4921,1115
6036,2021
19970,352
20322,163
20485,73
20558,416
20974,2780
9073,6850
10767,319
11086,43
11129,76
2217,1558
3775,245
4020,391
4411,127
4538,42
4580,1481
6061,502
6563,1494
8318,109
8427,311
8738,1347
10085,16756
25608,4450
747,238
985,632
1680,4573
6253,201
6454,1409
7863,242
8105,737
8842,235
9077,3083
12160,2573
14733,1249
15982,2028
18010,7346
25356,2807
28163,2849
31012,123
31135,38
8526,330
8856,249
9105,974
10079,6595
894,85
979,732
4724,791
5515,545
6060,1206
7266,597
7863,168
8031,45
8076,1242
9318,236
9554,398
9952,191
10143,2392
12535,310
12845,4642
17487,3651
21138,32
21170,767
21937,963
17743,8337
26080,4966
31046,69
24452,268
24720,3047
27767,2349
22741,213
22954,1211
17513,333
20641,311
22701,1357
16455,472
16927,839
17766,483
18249,5679
23928,1151
25079,1874
26953,565
27518,168
27686,3385
31071,33
31104,294
16514,188
16702,1912
18614,978
19592,87
22554,769
23323,165
23488,1041
506,8053
11228,1097
12325,16
12406,116
12522,223
12745,94
12839,728
13567,235
13802,295
14097,160
14257,2941
17198,758
17956,2603
20559,2491
23050,1315
24365,404
24769,1588
26357,4340
30697,573
13615,138
13753,154
13907,140
14047,253
14300,619
14919,1504
16423,1672
18095,6674
24769,731
25500,2208
9086,310
9396,50
9446,115
9561,777
10338,91
10429,90
10519,3087
13606,371
13977,994
14971,1267
16238,1468
17706,1629
19335,893
20228,3251
23479,111
23590,1472
25062,2679
27741,198
8610,253
8863,288
9151,87
9238,470
9708,339
10047,206
10253,457
10710,538
11248,18
11266,1109
12375,1367
13742,1587
15329,1453
16782,1020
17802,1645
19447,5822
25269,3127
12102,293
25500,2953
28453,152
28605,1881
30486,205
20431,1769
18326,372
18698,2128
20826,1152
9658,423
10081,2818
506,466
506,426
506,132
638,665
1303,106
1409,150
1559,366
1925,392
2317,166
12899,3369
16268,359
16627,19
16646,976
17622,1721
19343,885
20228,1545
21773,3478
25251,3281
9316,261
9577,3596
13173,554
13727,22
13749,1359
15108,1548
16656,502
17158,281
17439,1263
18702,18
18720,753
19473,55
19528,220
19748,428
20176,998
21174,791
21965,1018
22983,2630
25613,5855
12927,3710
16637,137
16774,1245
18019,4285
22304,155
9658,245
9903,935
11145,742
11887,81
11968,1316
13284,1352
14636,685
15321,1340
16661,160
16821,1101
17922,4172
8933,53
9046,392
9438,249
9687,218
9905,3059
12965,515
13480,18
13498,192
13690,2523
16213,1061
17274,700
17974,1473
19447,5822
25269,3257
28526,1484
12453,55
9924,556
16518,2429
18947,501
19448,2038
11649,326
11975,72
12047,159
12206,196
8577,560
506,2327
12080,1982
14062,911
14973,3109
18082,2165
20247,2446
22693,2810
25503,3944
15001,471
15472,130
15602,1707
17309,194
17503,436
17939,235
18174,529
18703,676
19379,2715
13615,275
13890,5460
19350,894
20244,472
20716,4415
25131,4636
4279,426
4705,455
5160,257
5417,1154
6657,465
7122,1126
8248,1644
18340,661
15682,7566
23248,537
23785,6638
30423,884
10663,116
14635,312
14947,1678
16625,3562
20187,893
21080,69
21149,3654
24803,960
25763,167
10642,6558
17200,6950
8520,986
15609,1210
16819,5159
22011,77
22088,117
22205,254
12808,91
619,3608
4227,232
4459,111
4570,478
5048,149
5197,111
5308,728
6036,1599
7635,42
7677,1269
9210,500
9710,830
10540,480
11020,1083
12103,817
12920,7417
20337,587
20924,3044
23968,1539
4963,1317
6280,1602
8349,1437
13922,1812
15734,1769
17503,2478
19981,101
20082,771
20853,1261
22114,2780
24894,1043
25937,1148
27085,306
17680,793
11590,562
12152,944
13096,63
13159,1835
14994,34
15028,252
15280,357
15637,1201
16838,1057
17895,44
17939,1509
19448,1062
20510,960
16912,4133
21045,888
21933,131
25175,816
12977,167
13144,331
13475,57
13532,1740
15272,2719
17991,1294
19285,1288
20573,1672
22245,3335
25580,3302
28882,36
28918,887
15091,864
15955,103
16058,2298
18356,416
18772,1801
20573,1305
21878,672
12864,5131
17995,513
18508,136
18644,744
19388,1108
20496,107
20603,375
20978,583
20510,215
15128,342
14161,833
14994,1105
16099,283
11968,140
12108,1172
13280,252
13532,1408
14940,1160
16100,73
16173,1551
17724,1471
19195,2772
21967,3051
25018,1891
26909,1595
28504,1214
15272,410
15682,549
16231,199
16430,1463
17893,1463
19356,1598
20954,5168
26122,2100
15126,834
15960,288
16248,44
16292,1540
17832,1459
19291,5700
24991,3190
28181,451
22366,1763
24129,1000
20106,431
16689,211
14327,1241
15568,1458
17026,271
17297,703
18000,516
18516,3046
21562,362
18230,969
19199,464
19663,110
19773,1100
20873,1281
22154,1795
23949,1642
25591,562
26153,2074
21898,1586
23484,863
5140,2838
12717,1136
21659,597
22256,621
22877,208
23085,682
23767,479
24246,1256
25502,691
26193,132
26325,165
26490,718
27208,939
28147,1300
29447,376
22406,759
23165,70
14161,1806
15967,6974
22941,2993
25934,835
26769,212
26981,635
27616,1181
28797,496
21327,2198
23232,1759
24991,2492
27483,762
28245,639
28884,69
16515,475
16990,4361
21351,1365
22716,516
18227,2888
21115,464
21579,1891
23470,639
24109,2044
26153,1140
27293,639
27932,1853
22121,3018
23921,139
24060,439
24499,2358
20729,798
21527,829
22356,397
22753,1074
23827,916
20537,1232
21769,1124
22893,2189
25082,2076
12956,2769
15725,796
16521,1145
17666,372
18038,52
18090,507
18727,2955
21924,345
22269,132
22401,403
22804,3354
21628,921
22549,134
22683,1388
24071,134
24205,510
16520,576
21110,589
22734,730
17239,2503
19742,872
20614,933
21547,1002
22549,179
22728,3509
26237,634
26871,2395
29266,406
29672,223
17060,2717
19777,726
20503,3331
23834,1192
25026,3204
28230,3192
14495,432
3902,2134
6036,1942
8520,1268
10078,84
10311,1225
11744,973
1776,1285
3061,349
3410,65
3475,230
3790,285
4075,478
4553,128
4999,320
12005,145
17743,87
20686,586
21272,401
21673,118
1630,392
2022,1894
3916,613
4529,1162
5691,119
5810,61
5871,189
6060,1729
7789,840
8629,1759
10388,174
10562,521
11083,462
11545,21
11566,1887
20313,541
20854,232
21086,1251
14919,469
9721,759
2788,854
3642,90
2217,1334
3551,2729
6280,1698
9281,9134
18415,3055
21470,792
3222,395
3617,152
16073,3480
19553,773
20326,1403
14323,1750
3450,1168
4618,430
18014,2137
20151,409
20560,1307
17647,4220
2058,534
2592,344
3200,2239
5439,325
6036,1942
15788,80
15868,107
19811,3714
15347,726
17148,478
20862,302
21164,397
20155,721
19549,311
19860,5620
25480,840
26320,93
26413,476
26889,120
14243,1158
15401,422
15823,231
16054,464
17492,1351
19706,274
20945,616
17743,2409
20152,2048
14917,430
20151,1073
21224,367
21591,1806
23397,1438
24835,599
25434,608
26042,208
10040,1382
11422,51
11473,383
1513,102
1615,232
1847,1271
3118,189
3307,607
4251,937
21093,1504
765,258
10078,2877
12955,1310
14265,1058
15323,57
15380,461
15841,3421
19262,7507
26769,511
27280,726
14351,4667
19018,2254
21279,130
12956,70
13026,427
3408,648
4056,734
4790,551
5341,134
5475,805
6280,167
6447,1610
8595,1196
9791,2912
12703,21
12724,5370
18094,1534
19628,1899
21527,567
506,174
680,442
1122,97
1219,1010
2229,317
2546,647
3193,924
4117,1924
6041,227
6268,396
6664,540
7204,462
7666,123
7789,589
8378,265
8643,1113
9756,736
10492,4857
15349,914
16263,678
16941,1692
18633,1669
20302,1201
21503,2669
24172,1542
25714,2134
4279,1880
7834,3903
11737,10586
20249,1845
17138,1077
18215,2115
15974,3877
19851,575
20426,55
20481,430
20911,384
21295,4229
25524,1728
11842,1311
13153,765
13918,4568
18486,521
19007,1841
20848,48
20896,692
21588,467
22055,379
22434,513
20893,1201
10361,243
10604,44
10648,70
10718,349
3732,1257
4989,1047
6036,1194
7230,559
7789,448
8237,46
9042,490
9532,420
9952,581
10533,1120
21234,293
21527,202
20597,385
11836,447
12283,126
12409,31
12440,320
12760,79
18139,864
1224,289
1513,557
2070,473
2543,482
3025,448
3473,16
3489,45
3534,202
3736,390
4126,444
4570,125
4695,33
4728,249
4977,507
5484,308
5792,244
6036,1753
7789,1409
9198,651
9849,512
15875,157
1898,519
4404,1876
6280,1509
7789,1022
10043,1606
12767,780
13547,619
14166,1601
15767,291
16058,3228
19286,1772
21058,1034
22092,257
22349,679
23028,1963
24991,795
25786,1254
27040,1793
5816,244
6060,1918
9714,1647
9530,184
11361,883
12244,278
12522,461
12983,29
13012,239
13251,208
14128,7608
21736,161
13026,454
13480,746
14226,283
14509,2326
16835,344
17179,796
17975,202
18177,796
18973,3379
1559,2292
3851,2185
6036,1281
7317,472
7789,2054
9843,566
10409,4777
15186,5178
20364,161
20525,4789
25314,321
25635,2556
619,503
1122,437
3073,2963
6036,1942
2649,475
3124,868
3992,154
4146,696
4842,362
5204,335
5539,175
5714,175
5889,147
6036,1291
7327,462
7789,907
8814,1446
1722,162
1884,2333
4217,196
4413,669
5082,954
6036,1148
7184,605
7789,2604
10393,5953
16346,2539
18885,10248
29133,1234
17488,2126
19614,1239
20853,233
21086,66
21152,61
10302,1151
11453,1537
12990,865
13855,734
14589,1694
16283,1348
17631,893
18524,805
19329,269
19598,5386
24984,112
25096,3108
20981,546
21527,316
21843,160
1023,196
1219,126
1345,377
1722,1679
3401,226
3627,602
4562,443
5005,339
5344,466
5810,443
6253,425
6678,1111
7789,406
8195,1388
9583,120
9703,167
9870,2281
12151,629
12780,2601
15381,1051
16432,1442
14359,658
15017,3961
18978,348
19326,79
19405,1338
20743,154
20897,2065
19661,498
20159,786
20945,1149
20282,577
20859,53
20912,955
1854,795
4928,1352
6280,1698
17685,2627
20312,868
21180,1157
1704,1876
3580,320
3900,285
4185,1875
6060,498
6558,1728
11537,489
796,1708
3478,148
15673,317
4229,333
12760,1025
12998,295
13293,77
13370,4319
17689,4634
18944,552
19496,295
19791,256
20047,2768
22815,101
17267,1330
14980,855
15835,2541
18376,967
19343,1056
20399,511
20910,1905
22815,2705
25520,1281
26801,1382
979,494
1473,458
1931,3215
5146,890
6036,1753
7789,493
8282,1761
10043,165
1059,165
18705,277
18285,120
19271,821
20092,2538
22630,251
22881,238
23119,558
23886,673
24559,822
5089,947
6036,1809
7845,1215
14450,613
18643,283
23091,704
23795,308
24103,3448
27551,902
28453,462
28915,2138
31053,53
986,5173
6159,1717
21101,506
21607,140
7876,987
8863,1819
10764,4973
15737,1070
16807,58
16865,1730
18595,387
18982,273
20008,1460
21468,203
21671,676
22347,84
22431,658
23089,691
21586,1237
21001,1629
22630,840
3361,593
3954,345
4299,980
5279,195
5474,562
6036,203
6239,1739
11563,1807
13370,9263
22633,1802
24435,334
24769,1217
25986,243
26229,2337
28566,97
20046,68
14448,831
15279,721
16000,6347
22347,921
23268,4671
5319,906
6225,1149
7374,604
8412,519
8931,857
9788,602
10390,2636
13026,699
13725,3251
16976,1428
18404,2597
21001,1759
22760,599
23359,2255
18709,2165
20874,3258
747,1855
506,99
605,3675
4280,238
4518,551
5069,967
6036,169
6205,34
6239,673
6912,231
7143,808
7951,64
8015,1583
9598,180
9778,27
9805,210
10015,1488
11503,668
12171,4714
16885,1232
18117,322
18439,4817
23256,2338
25594,691
796,190
19350,387
796,1226
2022,741
9871,1985
13701,324
14025,2181
16206,5
16211,6434
21678,755
22433,964
23397,308
23705,1889
3193,168
506,1082
1588,63
1651,520
2171,354
2525,374
2899,217
3116,316
3432,1480
4912,1187
6099,1628
7727,132
7859,1127
9059,462
9714,156
10333,284
10617,1836
12453,370
12823,769
17221,463
17956,538
18494,468
18962,899
19861,673
20534,745
21279,323
21602,2159
23761,1833
25594,1056
5755,281
6036,446
6482,1496
12508,6993
19501,162
19663,909
20572,821
21393,230
21623,646
22269,4772
27041,1219
28260,1992
26407,1288
15907,1328
17235,1380
18615,55
18670,860
19530,1275
20805,82
20887,671
21558,680
22238,3521
25759,961
18641,3750
22391,683
23074,628
23702,751
24712,2117
26829,1730
28559,388
28947,1047
29994,1360
31354,236
15969,4514
20985,6395
2807,412
18587,4558
23145,2191
9597,1303
11117,130
11247,438
25264,1628
26892,2979
16099,470
16632,1718
18350,3867
22217,3625
25842,1594
21523,1514
23037,1063
24100,427
24527,5515
10900,2370
13270,638
13908,90
13998,2101
21759,272
22031,2727
24758,1005
25763,1920
16765,4349
21114,83
25012,765
16810,7313
24123,4562
28685,2016
6587,674
21797,1644
23441,672
24113,361
24474,2976
19986,890
23107,3600
17158,660
20406,198
15317,9913
25230,928
796,143
939,47
14418,455
15312,1474
16786,2101
18887,107
16054,151
16205,882
17087,91
17178,4720
21898,2162
19837,615
22025,1743
23768,2629
26397,650
27047,449
27496,478
27974,71
15312,3275
22770,5291
506,24
530,2168
2698,3413
6111,357
6468,1394
7862,4926
12788,2508
15296,88
15384,2003
17387,7590
24977,2510
27487,1500
28987,2126
31113,392
9429,62
9491,107
9598,284
21490,728
22263,1213
23476,178
23654,189
23843,257
24100,669
24769,400
25370,1454
26824,219
27043,641
27684,86
27770,99
27869,876
28745,2937
20581,942
15679,777
16456,223
16763,386
17149,700
17849,424
18273,1070
19343,1153
20496,635
21131,4434
26231,644
26875,391
27266,1071
28337,722
23752,778
24530,3417
27947,2007
15312,703
16015,7192
23207,2814
3081,68
24229,4166
18597,6407
25004,4588
29592,361
15951,501
13763,333
9735,5229
14964,2314
17278,983
18261,1417
19678,855
20533,4189
24722,785
18336,2236
16498,2027
18525,110
18635,667
19302,1718
21020,1576
22596,366
23089,316
28077,2066
12878,526
14562,6123
20685,1898
16605,5345
21950,7511
29461,1292
13006,13098
26104,3172
29276,1399
30675,35
14377,539
14916,184
19869,571
20440,442
20882,635
21517,1718
23235,6276
29511,102
29613,943
30556,53
21818,1738
23556,288
14377,10979
25356,2049
22584,164
12773,563
13377,280
13657,294
13951,2826
16777,2088
18865,876
19741,317
20058,2303
22361,6916
25060,559
25619,2458
25919,365
26284,611
26895,1451
19973,1378
21351,3740
25091,1672
26763,791
27554,262
25419,200
25619,492
26111,599
26710,1661
22842,455
29198,1728
3739,281
4020,2040
6060,630
6690,1200
7890,123
22763,113
22876,2647
25523,589
19035,1620
20655,1984
22639,2336
24975,3247
9396,629
25495,852
26347,283
17729,7507
25236,2471
27707,2150
29857,449
24992,1335
26327,164
9767,301
17500,2089
19589,3960
23549,797
24346,1283
25629,5291
30920,218
17128,372
18000,273
18273,501
18774,6791
17285,599
17884,435
18319,231
17137,1143
18280,1584
19864,553
20417,4774
25191,3509
23718,3132
26850,1297
28147,1223
17165,806
17971,112
16868,325
17193,3373
20566,3143
23709,1946
25655,1002
26657,454
17305,9841
24076,229
24305,1197
25502,378
25880,629
26509,218
26727,384
27111,2453
1232,810
2042,1556
3598,741
4339,1941
6280,113
6393,880
7273,554
7827,26
7853,549
8402,202
8604,879
9483,1928
11411,175
11586,845
12431,1749
14180,1111
15291,72
15363,1712
17075,6026
23101,3715
26816,741
27557,3395
10659,288
10947,3009
13956,9226
16047,32
16079,680
16759,114
17267,3470
20737,156
20893,364
21257,983
22240,561
22801,586
23387,1882
25269,2123
27392,3073
21673,295
21968,679
22647,6532
29179,892
30071,267
14840,124
14964,702
15666,300
15966,681
25292,462
25754,519
26273,2428
28701,1268
29969,1737
12851,369
12745,4181
16926,7888
24814,3010
27824,595
28419,1420
22021,3360
17530,78
17608,224
17832,378
18210,1220
19430,849
20279,1323
21602,786
22388,1285
23673,4070
27743,195
15499,2144
19283,119
19402,226
19628,586
20214,2174
22388,491
22879,817
23696,263
23959,396
24355,973
25328,418
25746,899
26992,2718
29710,869
6074,2857
8931,724
9655,2656
12311,309
12620,3908
16528,827
17355,33
17388,1463
18851,638
19489,21
19510,7909
24361,497
24858,970
25828,3152
28980,608
20263,73
20336,644
20980,1912
22892,141
23033,654
23687,1033
24720,329
25049,1931
12745,227
15472,937
19888,2743
22631,860
23491,1323
24814,416
25230,479
25709,864
26573,761
27334,174
27508,708
28216,1142
29358,235
22759,890
23649,480
24129,1932
26061,584
12334,33
12367,444
12811,22
12942,1429
12833,109
14371,90
14461,272
17985,504
11047,979
12026,28
12054,138
16810,310
12612,168
12780,498
13278,1816
4507,1561
6068,179
6247,426
6673,575
7248,3077
10325,551
10876,851
11727,27
11754,2297
14051,2268
16319,1463
17782,1429
19211,6040
25251,474
25725,2397
28122,222
28344,1709
30053,899
30952,241
18062,2160
20222,267
20489,1193
19908,2504
18462,3426
21888,1693
23581,2381
25962,4706
15970,1218
25907,1940
20377,363
21728,2124
23852,2944
19551,5910
25461,2219
22885,2876
17321,1045
18039,457
18496,2986
21482,99
22925,1185
24110,133
24243,929
25172,593
25765,1176
26941,3507
30448,743
21117,246
21581,1473
23054,1452
24506,6600
18059,1403
19462,84
19546,1271
21153,2670
23823,5811
17538,94
17632,240
16697,2832
19529,1276
20805,282
21087,450
21537,1460
22997,3910
26907,917
27824,1449
29273,357
29630,381
30011,59
30070,289
23015,2584
27026,716
17289,360
22731,483
23214,224
23438,654
24092,1207
25299,1727
27742,490
28232,808
29040,26
20641,11086
29004,1726
19781,686
20467,2019
22486,3021
25507,2155
16870,7899
24769,1330
26099,4214
19899,1570
21469,1546
23367,746
24113,234
16704,111
16815,869
17684,425
20636,960
21596,1044
22640,111
22751,427
23178,2147
22539,925
23464,119
23583,261
14203,761
14964,1496
16460,1467
17927,1550
19477,3624
23101,1890
24991,3270
28261,3183
16697,272
16969,320
17820,473
18293,1236
19529,1276
20805,1926
22400,128
22528,192
22720,115
22835,659
11535,195
11730,414
12144,986
13130,392
13522,1783
15305,1006
16311,1420
17731,1546
