NewApp,Postmaster General,Last,Office,Month,County,Year,President,Day,First
0,26,Holmes,ESTACADO,2,Crosby,1890,15,10,Chas.
0,28,Bryant,ESTACADO,1,Crosby,1899,17,19,Jas. W.
0,28,Fullingim,ESTACADO,4,Crosby,1900,17,14,Wm. P.
1,26,Bassett,FALCON,1,Crosby,1890,15,29,Fannie L.
0,26,Smith,FALCON,11,Crosby,1894,16,15,Harry B.
0,26,Wheeler,FALCON,3,Crosby,1895,16,18,Littleton C.
1,19,Smith,MOUNT BLANCO,9,Crosby,1879,11,1,Eliz.
1,26,Shive,PANSY,6,Crosby,1892,15,15,Robt. L.
1,28,Wells,CONLEN,9,Dallam,1901,19,23,Alfred C.
0,29,Arensman,CONLEN,1,Dallam,1902,19,15,Wm. A.
1,28,Scarborough Jr.,DALHART,4,Dallam,1901,18,29,Wm. H.
1,26,Farwell,FARWELL PARK,7,Dallam,1888,14,27,Wm. J.
0,26,Wilson,FARWELL PARK,2,Dallam,1892,15,13,Ed. M.
0,26,Webb,FARWELL PARK,7,Dallam,1892,15,8,Albert H.
1,26,Matlock,TEXLINE,10,Dallam,1888,14,24,Abbie
0,26,Matlock,TEXLINE,8,Dallam,1889,15,21,John R.
0,26,Collins,TEXLINE,5,Dallam,1893,16,18,Henry J.
0,26,Robinson,TEXLINE,1,Dallam,1896,16,24,John W.
0,26,Mims,TEXLINE,7,Dallam,1896,16,23,Albert W.
1,26,Moran,ALPHA,4,Dallas,1893,16,27,Elisha
0,26,Bramblitt,ALPHA,2,Dallas,1894,16,3,Elkanah C.
1,23,Jones,ARNOLD,2,Dallas,1884,13,6,Geo. A.
0,28,West,AUDELIA,4,Dallas,1900,17,30,John F.
0,28,Copeland,AUDELIA,1,Dallas,1901,17,15,Lee C.
0,14,Estes,BRECKENRIDGE,7,Dallas,1867,8,22,John
2,15,Kirby,BRECKENRIDGE,9,Dallas,1870,9,13,M. W.
0,15,Johnson,BUG EYE,11,Dallas,1873,10,3,Robt.
1,26,Gray,CAIN,8,Dallas,1895,16,14,Zack W.
0,26,Wood,CALHOUN,1,Dallas,1888,14,24,Thos. N.
1,25,Body,CALHOUN,1,Dallas,1888,14,4,John
1,19,Myers,CARROLLTON,5,Dallas,1878,11,16,John M.
0,26,Myers,CARROLLTON,5,Dallas,1895,16,24,Geo. F.
0,15,Ground,CEDAR HILL,10,Dallas,1871,9,20,Robt.
0,15,Roberts,CEDAR HILL,12,Dallas,1871,9,18,Rufus A.
0,15,Haswell,CEDAR HILL,8,Dallas,1872,9,13,Henry F.
0,17,Benedict,CEDAR HILL,11,Dallas,1875,10,22,G. B.
0,18,Stewart,CEDAR HILL,8,Dallas,1876,10,4,Jos. H.
0,22,Pincham,CEDAR HILL,6,Dallas,1882,13,23,Frank D.
0,25,Berry,CEDAR HILL,8,Dallas,1885,14,10,John P.
0,26,Conger,CEDAR HILL,7,Dallas,1889,15,31,Thos. R.
0,26,Pittman,CEDAR HILL,6,Dallas,1891,15,26,John H.
0,26,Conger,CEDAR HILL,7,Dallas,1893,16,10,Thos. R.
0,26,Ramsey,CEDAR HILL,1,Dallas,1896,16,8,Robt. R.
-1,27,Tindle,CEDARHILL,12,Dallas,1897,17,24,Benj. F.
1,28,Francis,CHAHA,10,Dallas,1901,19,3,Ed. H.
1,26,Harrison,COPPELL,6,Dallas,1892,15,29,Wm. O.
0,28,Cozby,COPPELL,8,Dallas,1901,18,25,John H.
0,29,Harrison,COPPELL,4,Dallas,1902,19,21,Wm. O.
0,14,Boyer,DALLAS,4,Dallas,1868,8,9,John I.
0,15,Fisher,DALLAS,4,Dallas,1869,9,5,Robt.
0,15,Jones,DALLAS,7,Dallas,1869,9,2,Wm.
0,17,Norton,DALLAS,3,Dallas,1875,10,19,Anthony B.
0,19,Cochran,DALLAS,5,Dallas,1879,11,2,Archelaus M.
0,21,Whissen,DALLAS,6,Dallas,1881,12,7,Amos A.
0,23,Garrison,DALLAS,7,Dallas,1883,13,28,Lysander S.
0,25,Cochran,DALLAS,6,Dallas,1885,14,15,John H.
0,26,Witwer,DALLAS,7,Dallas,1889,15,18,John S.
0,26,Hill,DALLAS,2,Dallas,1894,16,16,Wm. M. C.
0,27,O'Leary,DALLAS,3,Dallas,1898,17,9,Wm. M.
1,17,Haskett,DECKMAN,10,Dallas,1874,10,27,Wm. W.
1,23,Rinehart,DE SOTO,4,Dallas,1884,13,2,Jacob F.
0,24,Morris,DE SOTO,1,Dallas,1885,13,14,Thos. A.
0,26,Nance,DE SOTO,3,Dallas,1891,15,27,David C.
0,26,Nance,DE SOTO,9,Dallas,1893,16,30,Gus. A.
0,26,Cathey,DE SOTO,2,Dallas,1895,16,27,Jethro B.
3,19,Strother,DUCK CREEK,11,Dallas,1877,11,12,Mrs. Emily
4,19,Alexander,DUCK CREEK,8,Dallas,1878,11,22,Wm. M.
0,23,Embree,DUCK CREEK,5,Dallas,1883,13,22,Kelly H.
0,23,Alexander,DUCK CREEK,3,Dallas,1884,13,27,Jesse B.
1,22,Nance,DUNCANVILLE,10,Dallas,1882,13,2,Chas. P.
0,23,Horne,DUNCANVILLE,2,Dallas,1884,13,26,Jas. R.
0,25,Kellow,DUNCANVILLE,10,Dallas,1887,14,5,Thos. B.
0,26,Campbell,DUNCANVILLE,6,Dallas,1896,16,6,Edgar S.
0,28,Sliger,DUNCANVILLE,3,Dallas,1899,17,16,Ballard H.
0,29,Clancy,DUNCANVILLE,4,Dallas,1902,19,4,Elijah A. D.
0,17,Horton,EAGLE FORD,11,Dallas,1874,10,5,Charles B.
0,25,Luck,EAGLE FORD,12,Dallas,1886,14,22,John
1,28,Packwood,ELAM,9,Dallas,1899,17,7,Orlando T.
0,28,Pruitt,ELAM,11,Dallas,1899,17,24,Thos. H.
1,23,Prewitt,ELAM STATION,4,Dallas,1884,13,9,Jas. O.
0,25,Elam,ELAM STATION,1,Dallas,1886,14,14,Robt. C.
0,25,Markham,ELAM STATION,9,Dallas,1886,14,27,Preston L.
0,26,Umphress,ELAM STATION,1,Dallas,1888,14,25,Mitchell A.
0,26,Moore,ELAM STATION,12,Dallas,1888,14,26,Wm. T.
0,26,Moore,ELAM STATION,12,Dallas,1888,14,26,Wm. T.
1,22,Burgoon,ESTELLE,8,Dallas,1882,13,21,Henry
2,17,Longmire,FARMERS BRANCH,11,Dallas,1875,10,5,Chas.
0,23,Longmire,FARMERS BRANCH,8,Dallas,1883,13,21,John H.
0,26,Asbury,FARMERS BRANCH,2,Dallas,1890,15,10,Francis W.
0,26,Turnipseed,FARMERS BRANCH,4,Dallas,1893,16,4,Wm. R.
1,28,Mills,FINLEY,12,Dallas,1899,17,15,John
0,28,Story,FINLEY,1,Dallas,1901,17,24,Carroll M.
1,17,Craw,FIVE MILE,8,Dallas,1874,10,28,J. S.
1,26,Long,FIVEMILE,2,Dallas,1896,16,20,Games A.
0,26,Reynolds,FIVEMILE,3,Dallas,1896,16,24,Jas. B.
0,28,Long,FIVEMILE,2,Dallas,1899,17,3,Geo. A.
0,26,Noetzli,GARLAND,2,Dallas,1890,15,10,Henry
0,26,Miller,GARLAND,4,Dallas,1892,15,8,Chas. H.
0,26,Martin,GARLAND,10,Dallas,1893,16,7,Ada
1,22,Vanston,GASTON,12,Dallas,1882,13,11,Jas. T.
0,23,McCormack,GASTON,12,Dallas,1883,13,21,Sophia L.
1,25,Harrison,GIBBS,12,Dallas,1887,14,22,Wm. O.
1,26,Story,GORBET,8,Dallas,1889,15,2,Mary E.
1,19,Haskett,GRAND PRAIRIE,8,Dallas,1877,11,13,Wm. M.
0,21,Shannon,GRAND PRAIRIE,9,Dallas,1881,12,13,Jas. P.
0,23,Haskett,GRAND PRAIRIE,6,Dallas,1884,13,6,Wm. M.
0,26,Curry,GRAND PRAIRIE,7,Dallas,1888,14,17,Jas. H.
0,26,Wolfenbarger,GRAND PRAIRIE,11,Dallas,1890,15,4,Jos. L.
0,28,Cowan,GRAND PRAIRIE,4,Dallas,1899,17,18,Thos. P.
0,28,Tullos,GRAND PRAIRIE,10,Dallas,1901,19,23,Shad. S.
1,25,Logan,HALE STATION,6,Dallas,1886,14,23,Chas. E.
0,25,Fleming,HALE STATION,11,Dallas,1887,14,2,Hugh L.
0,25,Britain,HALE STATION,1,Dallas,1888,14,3,A. W.
0,14,Haught,HAUGHT'S STORE,10,Dallas,1868,8,26,Mrs. Isabella
0,14,Toliver,HAUGHT'S STORE,12,Dallas,1868,8,7,Geo.
0,15,Thompson,HAUGHT'S STORE,4,Dallas,1870,9,18,Miss Mary A.
2,15,Thompson,HAUGHT'S STORE,2,Dallas,1871,9,16,Miss Mary A.
0,15,Ford,HAUGHT'S STORE,4,Dallas,1871,9,13,Ed. H.
0,15,Lanier,HAUGHT'S STORE,4,Dallas,1874,10,14,Arch. B.
1,23,Housley,HOUSLEY,10,Dallas,1884,13,13,Dan W.
0,26,Housley,HOUSLEY,11,Dallas,1888,14,19,Lisbon
0,26,Anderson,HOUSLEY,9,Dallas,1892,15,6,Henry A.
0,27,Milhof,HOUSLEY,12,Dallas,1897,17,28,Fred. C.
0,29,Milhof,HOUSLEY,1,Dallas,1902,19,13,Emily C.
1,15,Henry,HUTCHINS,6,Dallas,1872,9,29,Rene P.
0,15,Bledsoe,HUTCHINS,1,Dallas,1873,9,12,Moses O.
0,19,Porter,HUTCHINS,1,Dallas,1878,11,14,Thos. V.
0,19,Draffeu / Draffen,HUTCHINS,3,Dallas,1879,11,17,Robt.
0,21,Snyder,HUTCHINS,10,Dallas,1881,13,27,John
0,21,Atwell,HUTCHINS,11,Dallas,1881,13,7,Benj. D.
0,25,Bledsoe,HUTCHINS,2,Dallas,1886,14,25,Fleming G.
0,26,Atwell,HUTCHINS,3,Dallas,1889,15,21,Benj. D.
0,26,Bussey,HUTCHINS,6,Dallas,1893,16,30,Chas. H.
0,27,Atwell,HUTCHINS,6,Dallas,1897,17,12,Benj. D.
1,19,Bumpas,JIM TOWN,6,Dallas,1878,11,20,Jas. H.
0,22,Shephard,JIM TOWN,1,Dallas,1883,13,4,Thos. J.
2,23,Branson,JIM TOWN,11,Dallas,1883,13,21,Thos. C.
0,24,Watkins,JIM TOWN,10,Dallas,1884,13,28,Chas. R.
1,19,Mooneyham,JOE'S BRANCH,6,Dallas,1878,11,3,Josiah
1,23,Beckley,KA,10,Dallas,1883,13,25,Miss Lizzie
0,26,Story,KIT,4,Dallas,1894,16,2,Mary E.
0,26,Story,KIT,10,Dallas,1894,16,18,Isaac H.
1,25,Prewitt,KLEBURG,11,Dallas,1887,14,28,Jas. O.
0,28,Myers,KLEBURG,1,Dallas,1901,17,29,Ella
0,29,Myers,KLEBURG,3,Dallas,1902,19,6,Wm. H.
1,22,Capehart,KLEBURGH,2,Dallas,1882,13,9,J. E.
0,23,Campbell,KLEBURGH,3,Dallas,1884,13,20,Jas. A.
0,25,Prewitt,KLEBURGH,1,Dallas,1886,14,14,Jas. O.
0,14,Henry Jr.,LANCASTER,2,Dallas,1868,8,12,Paul
0,15,Henry Sr.,LANCASTER,9,Dallas,1873,10,18,Paul
0,25,Taylor,LANCASTER,8,Dallas,1885,14,17,Phares N.
0,26,Curry,LANCASTER,4,Dallas,1889,15,24,Alfred H.
0,26,Boyd,LANCASTER,4,Dallas,1893,16,18,Jas. A.
0,28,Strain,LANCASTER,5,Dallas,1898,17,10,Wm. S.
-1,27,Lanier,LAWSON,7,Dallas,1897,17,17,Arch. B.
0,28,Lawson,LAWSON,3,Dallas,1900,17,6,Henry W.
1,20,Letot,LETOT,2,Dallas,1881,11,28,Clement
0,27,Marks,LETOT,8,Dallas,1897,17,21,Thos. K.
2,15,Sherick,LISBON,8,Dallas,1870,9,15,Jas. P.
3,15,Williamson,LISBON,6,Dallas,1874,10,9,Jas. G.
0,22,Gass,LISBON,12,Dallas,1882,13,11,Wm. D.
0,26,Smith,LISBON,6,Dallas,1894,16,2,Lucian E.
0,28,Webber,LISBON,6,Dallas,1898,17,18,Fred
1,25,Bradford,McNAIRY,8,Dallas,1887,14,13,Barkley M.
1,26,Gray,MAINZER,8,Dallas,1888,14,24,John W.
1,15,Bradfield,MESQUITE,3,Dallas,1874,10,16,Wm.
0,17,Graham,MESQUITE,7,Dallas,1875,10,2,Thos. F.
0,17,Rigg,MESQUITE,4,Dallas,1876,10,4,Wm. A.
0,18,Knox,MESQUITE,12,Dallas,1876,10,1,Wm. L.
0,22,Knox,MESQUITE,3,Dallas,1882,13,6,Jas. M.
0,22,Bennett,MESQUITE,1,Dallas,1883,13,10,Travis T.
0,23,Knox,MESQUITE,7,Dallas,1884,13,16,Calhoun
0,26,Ebrite,MESQUITE,8,Dallas,1889,15,1,John M.
0,26,Gross,MESQUITE,8,Dallas,1893,16,1,Geo. B.
0,26,Chapman,MESQUITE,9,Dallas,1896,16,30,Robt. G.
0,28,Nafus,MESQUITE,5,Dallas,1898,17,18,Americus C.
0,28,Nafus,MESQUITE,5,Dallas,1898,17,18,Americus C.
1,25,Harrell,MILLER,8,Dallas,1887,14,18,Willis A.
1,19,Morris,MORRIS,4,Dallas,1880,11,5,Austin
2,22,Davis,MORRIS,10,Dallas,1882,13,18,Benj. T.
0,26,Harris,MORRIS,12,Dallas,1888,14,14,Benj. A.
1,25,Tinsley,NEW HOPE,5,Dallas,1886,14,6,Thos. P.
0,26,Ellis,NEW HOPE,12,Dallas,1889,15,2,Frank
0,28,Thompson,NEW HOPE,9,Dallas,1901,18,9,Tillotson M.
1,26,Ward,OAK CLIFF,12,Dallas,1890,15,13,Wm. M.
1,26,Oram,OASIS,12,Dallas,1891,15,31,Jas. A.
0,26,Oram,OASIS,12,Dallas,1895,16,12,Chas. B.
1,23,Mousa,OLA,5,Dallas,1884,13,9,Fred. M.
2,25,Ueckert,OLA,6,Dallas,1886,14,9,Emil N.
1,26,Jones,ORPHAN'S HOME,2,Dallas,1889,14,28,Geo. A.
0,26,McNeill,ORPHAN'S HOME,10,Dallas,1895,16,10,Nannie H.
0,29,Holifield,ORPHAN'S HOME,3,Dallas,1902,19,6,Ralph H.
1,18,McCallum,PLEASANT VALLEY,8,Dallas,1876,10,29,Duncan A.
0,22,McClain,PLEASANT VALLEY,2,Dallas,1882,13,28,Thos. J.
0,22,Means,PLEASANT VALLEY,12,Dallas,1882,13,8,Cyrus F.
0,23,McClain,PLEASANT VALLEY,7,Dallas,1883,13,9,Thos. J.
0,25,Means,PLEASANT VALLEY,4,Dallas,1886,14,2,Cyrus F.
0,26,McCallum,PLEASANT VALLEY,1,Dallas,1891,15,13,Wm. J.
0,28,Hightower,PLEASANT VALLEY,2,Dallas,1900,17,9,Jas. O.
1,26,Conn,RAWLINS,2,Dallas,1890,15,8,Thos. E.
2,26,Garvin,RAWLINS,3,Dallas,1895,16,12,Jas. G.
0,26,Mullen,RAWLINS,10,Dallas,1896,16,3,Magness M.
1,25,Ueckert,REINHARDT,12,Dallas,1886,14,2,Emil H.
-1,15,Blandford,RICHARDSON,6,Dallas,1874,10,8,Chas. C.
0,17,Voorhies,RICHARDSON,11,Dallas,1874,10,23,Ed. S.
0,17,Clark,RICHARDSON,4,Dallas,1875,10,12,Wm. E.
0,17,Voorhies,RICHARDSON,11,Dallas,1875,10,29,Ed. S.
0,17,Ward,RICHARDSON,4,Dallas,1876,10,10,Wm. H.
0,19,White,RICHARDSON,3,Dallas,1880,11,22,Arthur R.
0,26,Howser,RICHARDSON,3,Dallas,1890,15,17,Henry Clay
0,26,Howser,RICHARDSON,5,Dallas,1890,15,9,Sarah T.
0,26,Shelton,RICHARDSON,9,Dallas,1892,15,29,Elizah J.
0,28,Strait,RICHARDSON,12,Dallas,1899,17,20,Geo. W.
-1,26,Harris,ROWLETT,2,Dallas,1889,14,19,Benj. H.
0,26,Housley,ROWLETT,12,Dallas,1889,15,3,Dan W.
0,26,Kirby,ROWLETT,4,Dallas,1894,16,28,Jas. W.
0,26,Williams,ROWLETT,5,Dallas,1895,16,2,John M.
0,28,Nickens,ROWLETT,10,Dallas,1899,17,16,Jas. M.
0,28,Kirby,ROWLETT,1,Dallas,1900,17,3,Geo. E.
1,22,Cox,RYLIE,2,Dallas,1883,13,8,Hartwell B.
0,24,Freeman,RYLIE,11,Dallas,1884,13,11,W. S.
0,24,Cox,RYLIE,1,Dallas,1885,13,26,D. B.
0,25,Cox,RYLIE,10,Dallas,1885,14,23,John H.
0,26,Cory,RYLIE,7,Dallas,1891,15,3,Marshall
0,28,Love,RYLIE,8,Dallas,1898,17,20,Osburn P.
0,28,Cory,RYLIE,3,Dallas,1899,17,8,Marshall
1,26,Shepherd,SACHSE,5,Dallas,1892,15,24,Elias W.
0,26,Kerley,SACHSE,4,Dallas,1895,16,3,Zach T.
0,28,Herring,SACHSE,12,Dallas,1900,17,7,Wm. M.
1,25,Sachse,SAXIE,11,Dallas,1886,14,3,Wm.
0,26,Shepherd,SAXIE,1,Dallas,1892,15,13,Elias W.
0,14,Miller,SCYENE,11,Dallas,1867,8,1,John W.
2,14,Miller,SCYENE,10,Dallas,1868,8,19,John W.
0,15,Beeman,SCYENE,3,Dallas,1870,9,14,Chas. A.
0,15,Clements,SCYENE,10,Dallas,1870,9,12,Ely
0,15,Beeman,SCYENE,1,Dallas,1871,9,13,Chas. A.
0,15,McCommas Jr.,SCYENE,2,Dallas,1871,9,20,Amon
0,15,Thompson,SCYENE,6,Dallas,1873,10,26,Marlin M.
0,17,McCommas Jr.,SCYENE,10,Dallas,1874,10,26,Amon
0,26,Durrett,SCYENE,8,Dallas,1889,15,1,John A.
1,21,Seago,SEAGOVILLE,11,Dallas,1881,13,7,T. K.
0,23,Hawthorne,SEAGOVILLE,4,Dallas,1883,13,23,Wm. W.
0,23,Joyce,SEAGOVILLE,10,Dallas,1883,13,22,Martin E
0,23,Nichols,SEAGOVILLE,3,Dallas,1884,13,24,Ephraim H. F.
0,23,Fly,SEAGOVILLE,9,Dallas,1884,13,15,Jos. L.
0,26,Joyce,SEAGOVILLE,8,Dallas,1890,15,5,Ed. C.
0,26,Cockey,SEAGOVILLE,4,Dallas,1893,16,3,Thos. D.
0,27,Rublee,SEAGOVILLE,12,Dallas,1897,17,15,Chas. A.
1,23,Deela,SIMONDS,3,Dallas,1884,13,17,Peter A.
0,25,Doss,SIMONDS,5,Dallas,1886,14,29,John T.
0,26,Sullivan,SIMONDS,6,Dallas,1889,15,28,Jas. H.
0,27,Weber,SIMONDS,4,Dallas,1898,17,5,Fritz A.
1,21,Sowers,SOWERS,6,Dallas,1881,12,14,Edmond
0,23,Davis,SOWERS,1,Dallas,1884,13,21,Thos. B.
0,25,Gregory,SOWERS,4,Dallas,1886,14,2,Alfred B.
0,25,Sowers,SOWERS,11,Dallas,1886,14,9,Edmund
0,26,Holtzclaw,SOWERS,12,Dallas,1892,15,14,John M.
0,26,Lucas,SOWERS,8,Dallas,1896,16,10,Hugh M.
1,19,Barker,SPROWLS,12,Dallas,1879,11,9,John S.
0,20,Sprowls,SPROWLS,10,Dallas,1880,11,11,J. A.
0,22,Shultz,SPROWLS,9,Dallas,1882,13,6,John S.
0,23,Gribble,SPROWLS,5,Dallas,1884,13,20,Wm. B.
1,19,Arons,TEN MILE,3,Dallas,1878,11,4,Robt.
0,19,Carroll,TEN MILE,8,Dallas,1878,11,16,G. B.
0,14,Jackson,TRINITY MILLS,6,Dallas,1868,8,16,George
2,15,Perry,TRINITY MILLS,10,Dallas,1869,9,21,Alex. W. C.
3,15,Myers,TRINITY MILLS,10,Dallas,1870,9,12,John M.
0,19,Cox,TRINITY MILLS,4,Dallas,1878,11,23,Jas.
0,20,Anderson,TRINITY MILLS,11,Dallas,1880,11,9,Thos.
0,21,Fouts,TRINITY MILLS,10,Dallas,1881,13,24,A. J.
0,25,Timberlake,TRINITY MILLS,4,Dallas,1886,14,2,Jas. T.
1,28,Lewis,TRIP,3,Dallas,1899,17,2,Geo. W.
0,28,Behrens,TRIP,2,Dallas,1901,17,15,Herman
1,15,Pollard,VIRGINIA,6,Dallas,1871,9,19,Thos. J.
0,15,Williamson,VIRGINIA,2,Dallas,1874,10,9,Jas. G.
-1,25,Gribble,WHEATLAND,6,Dallas,1885,14,15,Wm. B.
0,28,Hale,WHEATLAND,7,Dallas,1898,17,1,Geo. V.
0,28,Moore,WHEATLAND,4,Dallas,1900,17,30,Patrick
1,23,Johnson,WILMER,5,Dallas,1884,13,5,Jas. W.
0,27,Summer,WILMER,8,Dallas,1897,17,9,Toliver
1,26,Perry,CHICAGO,5,Dawson,1889,15,15,Clifton C.
0,26,Brown,CHICAGO,12,Dawson,1890,15,4,Clyde
0,26,Oden,CHICAGO,8,Dawson,1895,16,22,Bill Arp
0,26,Campbell,AYR,6,Deaf Smith,1890,15,30,Jas. McD.
0,26,Killough,AYR,7,Deaf Smith,1891,15,21,Martha J.
1,26,Campbell,AYR,1,Deaf Smith,1890,15,30,Jas. McD.
0,26,Killough,AYR,5,Deaf Smith,1892,15,11,Mary D.
1,26,Parrish,DAWN,12,Deaf Smith,1889,15,2,Leander D.
0,26,Parrish,DAWN,5,Deaf Smith,1893,16,19,Jas. H.
2,26,Clary,DAWN,1,Deaf Smith,1895,16,23,Wm. H.
0,28,Hamlin,DAWN,2,Deaf Smith,1899,17,20,Jas. H.
1,26,Dean,DEAN,4,Deaf Smith,1892,15,29,Thos. H.
0,26,Frillwood,DEAN,3,Deaf Smith,1895,16,12,Ed. H.
1,26,Cook,ESCARBADA,5,Deaf Smith,1889,15,15,Jas. M.
1,28,Montgomery,HEREFORD,11,Deaf Smith,1898,17,22,Lyman A.
1,26,Stovall,LA PLATA,9,Deaf Smith,1890,15,12,John J.
0,26,Hunter,LA PLATA,11,Deaf Smith,1890,15,4,Charlie T.
0,26,Hunnicut,LA PLATA,10,Deaf Smith,1891,15,30,Isaac N.
0,26,White,LA PLATA,7,Deaf Smith,1892,15,8,Fred A.
0,26,Hagins,LA PLATA,7,Deaf Smith,1893,16,10,Zeddich B.
-1,26,Edgin,LAPLATA,2,Deaf Smith,1894,16,2,Ida L.
0,26,Montgomery,LAPLATA,12,Deaf Smith,1894,16,27,Sue K.
0,26,Beaver,LAPLATA,6,Deaf Smith,1896,16,16,Thos. J.
0,28,Beaver,LAPLATA,9,Deaf Smith,1898,17,14,Ben L.
1,26,Ferguson,MIRAGE,9,Deaf Smith,1891,15,3,John E.
0,26,Orr,MIRAGE,4,Deaf Smith,1893,16,18,Wilburn D.
2,26,Hallam,MIRAGE,3,Deaf Smith,1895,16,26,L. H.
1,26,Nicholson,AMY,4,Delta,1894,16,17,Robt. A.
0,26,Lancaster,AMY,12,Delta,1894,16,11,Wm. C.
0,26,Nicholson,AMY,1,Delta,1896,16,18,Robt. A.
0,26,Henson,AMY,11,Delta,1896,16,11,Chas. H.
0,27,Hobbs,AMY,3,Delta,1898,17,14,John T.
0,28,Henson,AMY,2,Delta,1901,17,19,Chas. H.
0,15,Vansant,BEN FRANKLIN,2,Delta,1874,10,9,Jas. M.
0,26,Dooley,BEN FRANKLIN,12,Delta,1889,15,26,Mrs. Annie
0,26,Ross,BEN FRANKLIN,2,Delta,1891,15,16,Stephen D.
0,26,Ross,BEN FRANKLIN,8,Delta,1894,16,2,Hattie A.
0,28,Ross,BEN FRANKLIN,10,Delta,1898,17,27,Stephen D.
0,25,Akard,CHARLESTON,2,Delta,1886,14,24,Henry
0,26,Ratliff,CHARLESTON,1,Delta,1891,15,26,Michael C.
0,26,Ward,CHARLESTON,7,Delta,1895,16,9,Laura A.
0,28,Wadsworth,CHARLESTON,7,Delta,1898,17,18,Laura A.
0,28,Akard,CHARLESTON,11,Delta,1898,17,2,Henry
0,28,Heckman,CHARLESTON,5,Delta,1899,17,16,John J.
0,28,Phillips,CHARLESTON,12,Delta,1901,19,23,Jas. I.
1,15,Pickins,COOPER,8,Delta,1871,9,7,Thompson P.
0,15,Lambeth,COOPER,2,Delta,1874,10,3,Thos. A.
0,19,Lambeth,COOPER,1,Delta,1879,11,21,John M.
0,22,Boyd,COOPER,6,Delta,1882,13,1,Jasper N.
0,26,Rattan,COOPER,4,Delta,1889,15,13,Clarence V.
0,26,Jones,COOPER,6,Delta,1893,16,6,Geo. W.
0,26,Lambeth,COOPER,4,Delta,1895,16,13,John M.
0,28,Rattan,COOPER,6,Delta,1898,17,18,Clarence V.
1,27,High,ENLOE,7,Delta,1897,17,12,Jerrie P.
1,26,Bailey,GOUGH,5,Delta,1888,14,29,John C.
0,26,Leeman,GOUGH,5,Delta,1894,16,31,Jas. R.
0,26,Taylor,GOUGH,8,Delta,1895,16,20,Chas. C.
0,28,Curington,GOUGH,3,Delta,1900,17,14,Wm. T.
1,28,Wheeler,HONEST,2,Delta,1900,17,23,Jas. W.
0,28,Wheeler,HONEST,6,Delta,1901,18,21,Marshall C.
0,28,White,HORTON,8,Delta,1901,18,16,J. M.
2,29,Sealy,HORTON,3,Delta,1902,19,12,Albert H.
1,27,Hunt,KLONDIKE,9,Delta,1897,17,20,Joel J.
1,24,Dougan,LAKE CREEK,2,Delta,1885,13,25,Ed. S.
0,25,Sandridge,LAKE CREEK,6,Delta,1886,14,14,Wm. H.
0,25,Collins,LAKE CREEK,9,Delta,1887,14,17,Tipton B.
0,26,Sandridge,LAKE CREEK,12,Delta,1888,14,15,Wm. H.
0,26,Jordan,LAKE CREEK,2,Delta,1892,15,27,Jas. D.
0,26,Yeager,LAKE CREEK,1,Delta,1894,16,13,Wm. C.
1,18,Keen,MOUNT JOY,11,Delta,1876,10,21,Matt. S.
0,19,Holly,MOUNT JOY,3,Delta,1879,11,17,Nathan T.
0,22,Bost,MOUNT JOY,10,Delta,1882,13,23,Aaron V.
0,23,Brigman,MOUNT JOY,7,Delta,1883,13,2,Wm. R.
0,26,Carrington,MOUNT JOY,1,Delta,1888,14,17,Lester B.
0,26,Jordan,MOUNT JOY,3,Delta,1890,15,26,Jas. D.
0,26,Carrington,MOUNT JOY,2,Delta,1891,15,16,Lester B.
0,26,Skeen,MOUNT JOY,3,Delta,1895,16,30,Albert M.
0,26,Edwards,MOUNT JOY,1,Delta,1897,16,9,Leander J.
0,28,Caston,MOUNT JOY,11,Delta,1898,17,2,John
0,28,Chambers,MOUNT JOY,5,Delta,1899,17,16,Wm. B.
1,25,Raymond,NEEDMORE,11,Delta,1886,14,12,Wm. M.
0,25,Pratt,NEEDMORE,5,Delta,1887,14,13,John W.
0,26,Miller,NEEDMORE,10,Delta,1889,15,4,F. W.
0,26,Logsdon,NEEDMORE,1,Delta,1890,15,8,Francis M.
0,26,Robinson,NEEDMORE,2,Delta,1894,16,13,John T.
0,26,Miller,NEEDMORE,8,Delta,1896,16,1,Wm. L.
0,28,Pratt,NEEDMORE,10,Delta,1901,19,24,John E.
0,29,Pratt,NEEDMORE,3,Delta,1902,19,24,Felix G.
1,26,Mote,PACIO,1,Delta,1892,15,12,Jas. P.
0,26,Nance,PACIO,8,Delta,1894,16,23,Jas. B.
0,28,Johnson,PACIO,8,Delta,1898,17,20,Jas. L.
0,28,Mote,PACIO,11,Delta,1899,17,17,Jas. P.
1,15,Pratt,PECAN,1,Delta,1873,9,13,John W.
0,15,Bledoe,PECAN,1,Delta,1874,10,26,Peachy
0,17,Pratt,PECAN,10,Delta,1874,10,28,John W.
0,17,Pollard,PECAN,3,Delta,1875,10,29,Wm. A.
0,17,Wafer,PECAN,9,Delta,1875,10,1,Jas. I.
0,18,Unsell,PECAN,8,Delta,1876,10,1,Henry T.
0,18,Henderson,PECAN,11,Delta,1876,10,20,John G.
0,22,Pollard,PECAN,2,Delta,1882,13,8,Wm. A.
0,22,Raymond,PECAN,10,Delta,1882,13,18,Wm. M.
0,22,Miller,PECAN,2,Delta,1883,13,19,Ephraim H.
0,23,Raymond,PECAN,11,Delta,1883,13,12,Wm. M.
