County,ChangeNum,Est,EstNum,Year
Live Oak,0,,3,1861
Live Oak,0,,3,1862
Live Oak,0,,4,1866
Live Oak,0,,3,1870
Live Oak,0,,3,1871
Live Oak,0,,2,1877
Live Oak,0,,1,1878
Live Oak,0,,5,1907
Live Oak,0,,3,1926
Live Oak,0,,2,1927
Live Oak,0,,1,1872
Live Oak,0,,1,1876
Live Oak,0,,2,1880
Live Oak,0,,3,1886
Live Oak,0,,3,1913
Live Oak,0,,1,1923
Live Oak,0,,1,1928
Live Oak,0,,1,1882
Live Oak,0,,3,1898
Live Oak,0,,1,1904
Live Oak,0,,1,1890
Live Oak,0,,1,1892
Live Oak,0,,2,1893
Live Oak,0,,1,1896
Live Oak,0,,1,1911
Live Oak,0,,1,1863
Live Oak,0,,1,1868
Live Oak,0,,1,1874
Live Oak,0,,2,1879
Live Oak,0,,1,0
Live Oak,0,,1,1894
Live Oak,0,,1,1905
Live Oak,0,,1,1917
Live Oak,0,,1,1921
Live Oak,0,,1,1908
Llano,0,-,153,-
Llano,0,,4,1879
Llano,0,,6,1880
Llano,0,,2,1882
Llano,0,,8,1883
Llano,0,,4,1885
Llano,0,,6,1886
Llano,0,,3,1887
Llano,0,,3,1896
Llano,0,,5,1898
Llano,0,,3,1906
Llano,0,,3,1911
Llano,0,,4,1892
Llano,0,,5,1875
Llano,0,,3,1877
Llano,0,,3,1873
Llano,0,,6,1881
Llano,0,,2,1889
Llano,0,,2,1890
Llano,0,,3,1894
Llano,0,,3,1899
Llano,0,,5,1901
Llano,0,,3,1902
Llano,0,,2,1925
Llano,0,,1,1929
Llano,0,,1,1930
Llano,0,,2,1931
Llano,0,,2,1872
Llano,0,,3,1876
Llano,0,,7,1907
Llano,0,,1,1858
Llano,0,,4,1905
Llano,0,,4,1908
Llano,0,,3,1878
Llano,0,,1,1884
Llano,0,,2,1891
Llano,0,,2,1904
Llano,0,,1,1910
Llano,0,,1,1914
Llano,0,,1,1917
Llano,0,,1,1893
Llano,0,,1,1897
Llano,0,,1,1921
Llano,0,,1,1926
Llano,0,,2,1859
Llano,0,,1,1857
Llano,0,,2,1861
Llano,0,,1,1866
Llano,0,,1,1867
Llano,0,,3,0
Llano,0,,1,1871
Llano,0,,2,1888
Llano,0,,2,1913
Llano,0,,3,1922
Llano,0,,1,1916
Llano,0,,1,1920
Llano,0,,1,1909
Llano,0,,1,1903
Llano,0,,1,1860
Llano,0,,1,1927
Llano,0,,1,1918
Loving,0,-,10,-
Loving,0,,3,1910
Loving,0,,1,1912
Loving,0,,1,1909
Loving,0,,1,1893
Loving,0,,1,1931
Loving,0,,1,1911
Loving,0,,1,1921
Loving,0,,1,1923
Lubbock,0,-,50,-
Lubbock,0,,1,1903
Lubbock,0,,4,1904
Lubbock,0,,3,1905
Lubbock,0,,3,1909
Lubbock,0,,5,1910
Lubbock,0,,2,1918
Lubbock,0,,1,1926
Lubbock,0,,2,1928
Lubbock,0,,1,1930
Lubbock,0,,3,1917
Lubbock,0,,2,1929
Lubbock,0,,1,1884
Lubbock,0,,1,1890
Lubbock,0,,1,1894
Lubbock,0,,1,1900
Lubbock,0,,1,1901
Lubbock,0,,1,1906
Lubbock,0,,2,1907
Lubbock,0,,3,1913
Lubbock,0,,1,1922
Lubbock,0,,3,1924
Lubbock,0,,1,1914
Lubbock,0,,1,1915
Lubbock,0,,1,1916
Lubbock,0,,1,1921
Lubbock,0,,1,1923
Lubbock,0,,2,1925
Lubbock,0,,1,1911
Lynn,0,-,32,-
Lynn,0,,2,1905
Lynn,0,,3,1906
Lynn,0,,3,1907
Lynn,0,,1,1916
Lynn,0,,1,1889
Lynn,0,,1,1925
Lynn,0,,2,1926
Lynn,0,,1,1901
Lynn,0,,2,1902
Lynn,0,,1,1913
Lynn,0,,1,1917
Lynn,0,,1,1910
Lynn,0,,3,1914
Lynn,0,,2,1922
Lynn,0,,1,1923
Lynn,0,,1,1888
Lynn,0,,2,1903
Lynn,0,,1,1911
Lynn,0,,1,1918
Lynn,0,,1,1921
Lynn,0,,1,1912
Madison,0,-,129,-
Madison,0,,1,1846
Madison,0,,2,1890
Madison,0,,4,1896
Madison,0,,6,1898
Madison,0,,4,1901
Madison,0,,2,1905
Madison,0,,4,1900
Madison,0,,3,1899
Madison,0,,6,1903
Madison,0,,3,1908
Madison,0,,4,1895
Madison,0,,2,1889
Madison,0,,4,1897
Madison,0,,5,1902
Madison,0,,4,1906
Madison,0,,4,1883
Madison,0,,2,1884
Madison,0,,2,1888
Madison,0,,2,1892
Madison,0,,1,1893
Madison,0,,2,1891
Madison,0,,1,1912
Madison,0,,3,1914
Madison,0,,2,1916
Madison,0,,1,1919
Madison,0,,2,1920
Madison,0,,1,1854
Madison,0,,1,1857
Madison,0,,3,1859
Madison,0,,4,1861
Madison,0,,1,1862
Madison,0,,2,1864
Madison,0,,1,1865
Madison,0,,3,1866
Madison,0,,2,1870
Madison,0,,2,1871
Madison,0,,1,1873
Madison,0,,1,1875
Madison,0,,3,1876
Madison,0,,2,1877
Madison,0,,1,1878
Madison,0,,3,1879
Madison,0,,1,1881
Madison,0,,1,1913
Madison,0,,2,1925
Madison,0,,4,1894
Madison,0,,1,1907
Madison,0,,1,1856
Madison,0,,1,0
Madison,0,,1,1867
Madison,0,,1,1868
Madison,0,,2,1869
Madison,0,,1,1872
Madison,0,,1,1921
Madison,0,,2,1922
Madison,0,,1,1929
Madison,0,,1,1930
Madison,0,,1,1886
Marion,0,-,98,-
Marion,0,,2,1860
Marion,0,,3,1861
Marion,0,,2,0
Marion,0,,3,1885
Marion,0,,2,1886
Marion,0,,2,1892
Marion,0,,2,1891
Marion,0,,2,1871
Marion,0,,1,1882
Marion,0,,4,1890
Marion,0,,4,1894
Marion,0,,3,1866
Marion,0,,2,1870
Marion,0,,1,1872
Marion,0,,4,1875
Marion,0,,3,1888
Marion,0,,3,1898
Marion,0,,2,1914
Marion,0,,1,1922
Marion,0,,2,1878
Marion,0,,1,1883
Marion,0,,2,1900
Marion,0,,5,1901
Marion,0,,2,1881
Marion,0,,1,1884
Marion,0,,4,1896
Marion,0,,1,1909
Marion,0,,2,1877
Marion,0,,4,1880
Marion,0,,1,1897
Marion,0,,1,1876
Marion,0,,2,1920
Marion,0,,2,1906
Marion,0,,1,1907
Marion,0,,1,1910
Marion,0,,2,1912
Marion,0,,2,1893
Marion,0,,2,1862
Marion,0,,3,1902
Marion,0,,1,1887
Marion,0,,1,1889
Marion,0,,1,1905
Marion,0,,1,1908
Marion,0,,1,1917
Marion,0,,1,1918
Marion,0,,1,1921
Marion,0,,1,1923
Marion,0,,1,1903
Marion,0,,1,1904
Marion,0,,1,1864
Martin,0,-,20,-
Martin,0,,1,1909
Martin,0,,1,1924
Martin,0,,1,1925
Martin,0,,1,1910
Martin,0,,1,1915
Martin,0,,1,1917
Martin,0,,1,1882
Martin,0,,1,1885
Martin,0,,1,1889
Martin,0,,3,1890
Martin,0,,1,1892
Martin,0,,1,1898
Martin,0,,1,1905
Martin,0,,1,1912
Martin,0,,1,1913
Martin,0,,1,1922
Martin,0,,1,1932
Martin,0,,1,1927
Mason,0,-,120,-
Mason,0,,2,1900
Mason,0,,6,1901
Mason,0,,3,1902
Mason,0,,1,0
Mason,0,,3,1921
Mason,0,,2,1928
Mason,0,,4,1920
Mason,0,,3,1894
Mason,0,,3,1890
Mason,0,,4,1858
Mason,0,,2,1906
Mason,0,,2,1922
Mason,0,,2,1925
Mason,0,,3,1889
Mason,0,,2,1910
Mason,0,,1,1911
Mason,0,,3,1912
Mason,0,,3,1915
Mason,0,,1,1923
Mason,0,,5,1861
Mason,0,,4,1866
Mason,0,,1,1874
Mason,0,,2,1879
Mason,0,,2,1899
Mason,0,,1,1860
Mason,0,,3,1918
Mason,0,,4,1883
Mason,0,,4,1884
Mason,0,,6,1885
Mason,0,,4,1887
Mason,0,,1,1908
Mason,0,,2,1913
Mason,0,,1,1868
Mason,0,,1,1873
Mason,0,,1,1895
Mason,0,,4,1897
Mason,0,,2,1905
Mason,0,,2,1907
Mason,0,,1,1919
Mason,0,,1,1859
Mason,0,,2,1863
Mason,0,,1,1864
Mason,0,,1,1877
Mason,0,,1,1893
Mason,0,,1,1903
Mason,0,,1,1916
Mason,0,,1,1886
Mason,0,,2,1896
Mason,0,,1,1880
Mason,0,,1,1888
Mason,0,,1,1914
Mason,0,,3,1891
Mason,0,,1,1892
Mason,0,,1,1924
Matagorda,0,-,204,-
Matagorda,0,,4,1906
Matagorda,0,,1,1891
Matagorda,0,,2,1890
Matagorda,0,,6,1902
Matagorda,0,,4,1905
Matagorda,0,,4,1907
Matagorda,0,,9,1912
Matagorda,0,,5,1916
Matagorda,0,,3,1917
Matagorda,0,,7,1910
Matagorda,0,,2,1889
Matagorda,0,,2,1894
Matagorda,0,,5,1898
Matagorda,0,,5,1914
Matagorda,0,,3,1924
Matagorda,0,,4,1929
Matagorda,0,,1,1932
Matagorda,0,,4,1895
Matagorda,0,,6,1903
Matagorda,0,,6,1913
Matagorda,0,,5,1922
Matagorda,0,,4,1928
Matagorda,0,,6,1915
Matagorda,0,,4,1920
Matagorda,0,,5,1921
Matagorda,0,,4,1846
Matagorda,0,,4,1847
Matagorda,0,,1,1851
Matagorda,0,,1,1854
Matagorda,0,,6,1861
Matagorda,0,,3,1866
Matagorda,0,,3,1880
Matagorda,0,,1,1896
Matagorda,0,,4,1909
Matagorda,0,,4,1918
Matagorda,0,,4,1919
Matagorda,0,,1,1926
Matagorda,0,,2,1930
Matagorda,0,,2,1911
Matagorda,0,,3,1925
Matagorda,0,,6,1901
Matagorda,0,,2,1888
Matagorda,0,,1,1858
Matagorda,0,,1,1862
Matagorda,0,,3,1872
Matagorda,0,,1,1876
Matagorda,0,,3,1884
Matagorda,0,,2,1893
Matagorda,0,,2,1885
Matagorda,0,,1,1927
Matagorda,0,,2,1860
Matagorda,0,,3,1874
Matagorda,0,,1,1878
Matagorda,0,,2,1887
Matagorda,0,,2,1908
Matagorda,0,,4,1900
Matagorda,0,,2,1899
Matagorda,0,,2,1904
Matagorda,0,,1,1859
Matagorda,0,,2,1871
Matagorda,0,,1,1882
Matagorda,0,,1,0
Matagorda,0,,2,1856
Matagorda,0,,1,1863
Matagorda,0,,2,1870
Matagorda,0,,1,1877
Matagorda,0,,1,1848
Matagorda,0,,1,1850
Matagorda,0,,1,1923
Maverick,0,-,38,-
Maverick,0,,1,1861
Maverick,0,,1,1863
Maverick,0,,2,1864
Maverick,0,,1,1865
Maverick,0,,2,1866
Maverick,0,,1,1867
Maverick,0,,2,1868
Maverick,0,,1,1869
Maverick,0,,1,1872
Maverick,0,,1,1878
Maverick,0,,4,1883
Maverick,0,,1,1888
Maverick,0,,2,1892
Maverick,0,,1,1895
Maverick,0,,1,1899
Maverick,0,,1,1907
Maverick,0,,1,1908
Maverick,0,,2,1914
Maverick,0,,1,1917
Maverick,0,,1,1918
Maverick,0,,1,1919
Maverick,0,,1,1924
Maverick,0,,3,1880
Maverick,0,,1,1881
Maverick,0,,1,1903
Maverick,0,,1,1879
Maverick,0,,1,1884
Maverick,0,,1,1893
McCulloch,0,-,157,-
McCulloch,0,,2,1876
McCulloch,0,,4,1877
McCulloch,0,,3,1880
McCulloch,0,,2,1882
McCulloch,0,,1,1887
McCulloch,0,,2,1892
McCulloch,0,,4,1893
McCulloch,0,,4,1897
McCulloch,0,,6,1914
McCulloch,0,,2,1922
McCulloch,0,,2,1930
McCulloch,0,,2,1931
McCulloch,0,,9,1907
McCulloch,0,,5,1917
McCulloch,0,,2,1919
McCulloch,0,,5,1920
McCulloch,0,,5,1915
McCulloch,0,,2,1916
McCulloch,0,,3,1921
McCulloch,0,,2,1923
McCulloch,0,,4,1926
McCulloch,0,,2,1888
McCulloch,0,,1,1889
McCulloch,0,,2,1891
McCulloch,0,,3,1901
McCulloch,0,,4,1904
McCulloch,0,,5,1906
McCulloch,0,,6,1909
McCulloch,0,,4,1928
McCulloch,0,,6,1929
McCulloch,0,,4,1879
McCulloch,0,,5,1912
McCulloch,0,,2,1927
McCulloch,0,,2,1902
McCulloch,0,,2,1925
McCulloch,0,,2,1890
McCulloch,0,,2,1894
McCulloch,0,,3,1918
McCulloch,0,,1,1863
McCulloch,0,,5,1910
McCulloch,0,,2,1913
McCulloch,0,,2,1878
McCulloch,0,,2,1895
McCulloch,0,,3,1905
McCulloch,0,,2,1911
McCulloch,0,,2,1908
McCulloch,0,,2,1924
McCulloch,0,,2,1884
McCulloch,0,,1,1885
McCulloch,0,,1,1903
McCulloch,0,,3,1898
McCulloch,0,,1,1899
McCulloch,0,,1,1881
McCulloch,0,,1,1900
McLennan,0,-,390,-
McLennan,0,,4,1870
McLennan,0,,11,1879
McLennan,0,,1,1857
McLennan,0,,3,1864
McLennan,0,,1,1862
McLennan,0,,12,1900
McLennan,0,,10,1882
McLennan,0,,10,1883
McLennan,0,,5,1887
McLennan,0,,13,1897
McLennan,0,,11,1899
McLennan,0,,8,1914
McLennan,0,,2,1918
McLennan,0,,3,1922
McLennan,0,,8,1896
McLennan,0,,13,1890
McLennan,0,,6,1886
McLennan,0,,9,1889
McLennan,0,,14,1901
McLennan,0,,9,1902
McLennan,0,,1,1854
McLennan,0,,4,1855
McLennan,0,,5,1860
McLennan,0,,6,1861
McLennan,0,,2,1868
McLennan,0,,12,1871
McLennan,0,,3,1873
McLennan,0,,6,1878
McLennan,0,,12,1880
McLennan,0,,7,1881
McLennan,0,,8,1903
McLennan,0,,4,1906
McLennan,0,,3,1856
McLennan,0,,7,1904
McLennan,0,,3,1915
McLennan,0,,3,1919
McLennan,0,,7,1875
McLennan,0,,3,1916
McLennan,0,,3,1920
McLennan,0,,8,1876
McLennan,0,,6,1872
McLennan,0,,2,1874
McLennan,0,,2,1865
McLennan,0,,3,1877
McLennan,0,,7,1885
McLennan,0,,9,1893
McLennan,0,,6,1895
McLennan,0,,5,1905
McLennan,0,,1,1908
McLennan,0,,4,1923
McLennan,0,,7,1894
McLennan,0,,10,1898
McLennan,0,,2,0
McLennan,0,,7,1891
McLennan,0,,10,1892
McLennan,0,,1,1926
McLennan,0,,2,1927
McLennan,0,,8,1888
McLennan,0,,5,1858
McLennan,0,,7,1859
McLennan,0,,3,1884
McLennan,0,,3,1907
McLennan,0,,1,1911
McLennan,0,,2,1912
McLennan,0,,1,1867
McLennan,0,,2,1921
McLennan,0,,1,1925
McLennan,0,,1,1910
McLennan,0,,1,1909
McLennan,0,,1,1913
McLennan,0,,1,1931
McLennan,0,,1,1917
McLennan,0,,2,1866
McLennan,0,,1,1869
McLennan,0,,3,1924
McLennan,0,,1,1853
McLennan,0,,1,1863
McMullen,0,-,38,-
McMullen,0,,1,1923
McMullen,0,,1,1924
McMullen,0,,2,1930
McMullen,0,,1,1902
McMullen,0,,1,1907
McMullen,0,,2,1916
McMullen,0,,1,1918
McMullen,0,,3,1919
McMullen,0,,1,1920
McMullen,0,,3,1871
McMullen,0,,2,1874
McMullen,0,,1,1875
McMullen,0,,2,1876
McMullen,0,,1,1859
McMullen,0,,2,1910
McMullen,0,,1,1912
McMullen,0,,1,1860
McMullen,0,,1,1889
McMullen,0,,1,1877
McMullen,0,,1,1879
McMullen,0,,2,1882
McMullen,0,,1,1884
McMullen,0,,1,1890
McMullen,0,,1,1904
McMullen,0,,1,1915
McMullen,0,,2,1914
McMullen,0,,1,1917
Medina,0,-,128,-
Medina,0,,2,1892
Medina,0,,4,1907
Medina,0,,3,1877
Medina,0,,1,1849
Medina,0,,1,1852
Medina,0,,1,1853
Medina,0,,4,1861
Medina,0,,3,1866
Medina,0,,2,1872
Medina,0,,4,1878
Medina,0,,3,1887
Medina,0,,2,1888
Medina,0,,1,1889
Medina,0,,2,1894
Medina,0,,4,1898
Medina,0,,5,1901
Medina,0,,3,1914
Medina,0,,3,1919
Medina,0,,3,1929
Medina,0,,2,1871
Medina,0,,2,1880
Medina,0,,5,1910
Medina,0,,1,1881
Medina,0,,3,1883
Medina,0,,2,1890
Medina,0,,3,1915
Medina,0,,3,1917
Medina,0,,1,1918
Medina,0,,1,1925
Medina,0,,1,1926
Medina,0,,2,1854
Medina,0,,1,1860
Medina,0,,2,1893
Medina,0,,4,1899
Medina,0,,2,1902
Medina,0,,2,1903
Medina,0,,2,1921
Medina,0,,1,1895
Medina,0,,1,1906
Medina,0,,5,1908
Medina,0,,1,1873
Medina,0,,1,1875
Medina,0,,2,1876
Medina,0,,1,1879
Medina,0,,3,1882
Medina,0,,1,1885
Medina,0,,4,1897
Medina,0,,1,1900
Medina,0,,2,1913
Medina,0,,2,1922
Medina,0,,2,1911
Medina,0,,3,1916
Medina,0,,1,1912
Medina,0,,1,1923
Medina,0,,1,1931
Medina,0,,1,1857
Medina,0,,1,1862
Medina,0,,1,1864
Medina,0,,1,1865
Medina,0,,1,1886
Menard,0,-,44,-
Menard,0,,5,1894
Menard,0,,1,1911
Menard,0,,3,1915
Menard,0,,1,1916
Menard,0,,2,1917
Menard,0,,1,1900
Menard,0,,2,1868
Menard,0,,1,0
Menard,0,,2,1870
Menard,0,,2,1914
Menard,0,,1,1920
Menard,0,,1,1921
Menard,0,,2,1925
Menard,0,,1,1897
Menard,0,,1,1906
Menard,0,,1,1908
Menard,0,,1,1909
Menard,0,,2,1910
Menard,0,,1,1912
Menard,0,,1,1926
Menard,0,,1,1918
Menard,0,,1,1919
Menard,0,,1,1869
Menard,0,,1,1871
Menard,0,,2,1874
Menard,0,,1,1875
Menard,0,,1,1877
Menard,0,,1,1889
Menard,0,,1,1890
Menard,0,,1,1893
Menard,0,,1,1907
Midland,0,-,17,-
Midland,0,,1,1904
Midland,0,,1,1906
Midland,0,,1,1887
Midland,0,,1,1888
Midland,0,,1,1893
Midland,0,,1,1897
Midland,0,,1,1913
Midland,0,,1,1922
Midland,0,,1,1907
Midland,0,,1,1908
Midland,0,,1,1889
Midland,0,,1,1890
Midland,0,,1,1884
Midland,0,,1,1885
Midland,0,,1,1909
Midland,0,,1,1911
Midland,0,,1,1914
Milam,0,-,328,-
Milam,0,,9,1874
Milam,0,,7,1879
Milam,0,,11,1886
Milam,0,,2,1888
Milam,0,,9,1889
Milam,0,,9,1890
Milam,0,,4,1911
Milam,0,,5,1913
Milam,0,,7,1900
Milam,0,,14,1901
Milam,0,,7,1903
Milam,0,,4,1905
Milam,0,,4,1892
Milam,0,,9,1893
Milam,0,,8,1894
Milam,0,,5,1895
Milam,0,,10,1899
Milam,0,,11,1902
Milam,0,,6,1904
Milam,0,,8,1914
Milam,0,,4,1915
Milam,0,,1,1917
Milam,0,,3,1919
Milam,0,,3,1920
Milam,0,,6,1875
Milam,0,,5,1854
Milam,0,,7,1878
Milam,0,,3,1881
Milam,0,,8,1897
Milam,0,,2,1848
Milam,0,,3,1851
Milam,0,,1,1859
Milam,0,,9,1861
Milam,0,,5,1871
Milam,0,,6,1873
Milam,0,,4,1882
Milam,0,,3,1885
Milam,0,,6,1908
Milam,0,,3,1922
Milam,0,,2,1846
Milam,0,,1,1847
Milam,0,,1,1849
Milam,0,,3,1852
Milam,0,,3,1853
Milam,0,,4,1855
Milam,0,,3,1857
Milam,0,,1,1858
Milam,0,,2,1860
Milam,0,,1,1864
Milam,0,,1,1865
Milam,0,,2,1866
Milam,0,,4,1868
Milam,0,,2,1872
Milam,0,,4,1887
Milam,0,,4,1891
Milam,0,,4,1896
Milam,0,,10,1898
Milam,0,,3,1884
Milam,0,,3,1907
Milam,0,,2,1910
Milam,0,,5,1876
Milam,0,,6,1880
Milam,0,,4,1883
Milam,0,,1,1906
Milam,0,,1,1921
Milam,0,,3,1867
Milam,0,,3,1877
Milam,0,,2,1863
Milam,0,,1,1912
Milam,0,,3,1918
Milam,0,,1,1924
Milam,0,,2,1909
Milam,0,,2,1923
Milam,0,,1,1928
Milam,0,,1,1870
Milam,0,,1,1850
Mills,0,-,114,-
Mills,0,,4,1892
Mills,0,,7,1903
Mills,0,,2,1904
Mills,0,,5,1907
Mills,0,,2,1910
Mills,0,,4,1911
Mills,0,,3,1912
Mills,0,,4,1913
Mills,0,,4,1890
Mills,0,,5,1893
Mills,0,,3,1894
Mills,0,,3,1896
Mills,0,,3,1905
Mills,0,,3,1906
Mills,0,,2,1908
Mills,0,,3,1915
Mills,0,,2,1917
Mills,0,,4,1920
Mills,0,,3,1897
Mills,0,,3,1916
Mills,0,,2,1899
Mills,0,,4,1891
Mills,0,,2,1901
Mills,0,,2,1902
Mills,0,,4,1918
Mills,0,,2,1919
Mills,0,,3,1921
Mills,0,,2,1923
Mills,0,,2,1924
Mills,0,,3,1889
Mills,0,,3,1898
Mills,0,,1,1914
Mills,0,,2,1922
Mills,0,,2,1926
Mills,0,,1,1927
Mills,0,,5,1909
Mills,0,,2,1895
Mills,0,,2,1925
Mills,0,,1,1900
Mitchell,0,-,66,-
Mitchell,0,,2,1907
Mitchell,0,,2,1917
Mitchell,0,,1,1920
Mitchell,0,,2,1881
Mitchell,0,,2,1882
Mitchell,0,,1,1887
Mitchell,0,,2,1890
Mitchell,0,,1,1898
Mitchell,0,,1,1900
Mitchell,0,,4,1913
Mitchell,0,,2,1921
Mitchell,0,,1,1922
Mitchell,0,,2,1891
Mitchell,0,,2,1904
Mitchell,0,,2,1927
Mitchell,0,,3,1903
Mitchell,0,,5,1905
Mitchell,0,,4,1906
Mitchell,0,,1,1924
Mitchell,0,,1,1925
Mitchell,0,,4,1893
Mitchell,0,,1,1897
Mitchell,0,,3,1899
Mitchell,0,,1,1914
Mitchell,0,,1,1923
Mitchell,0,,2,1892
Mitchell,0,,1,1895
Mitchell,0,,1,1896
Mitchell,0,,2,1909
Mitchell,0,,1,1884
Mitchell,0,,2,1908
Mitchell,0,,1,1910
Mitchell,0,,1,1911
Mitchell,0,,1,1912
Mitchell,0,,1,1918
Mitchell,0,,1,0
Mitchell,0,,1,1901
Montague,0,-,304,-
Montague,0,,5,1873
Montague,0,,5,1875
Montague,0,,5,1876
Montague,0,,4,1887
Montague,0,,4,1888
Montague,0,,10,1889
Montague,0,,10,1892
Montague,0,,10,1893
Montague,0,,16,1897
Montague,0,,9,1902
Montague,0,,3,1905
Montague,0,,4,1909
Montague,0,,4,1923
Montague,0,,11,1894
Montague,0,,10,1898
Montague,0,,13,1901
Montague,0,,7,1914
Montague,0,,6,1922
Montague,0,,3,1927
Montague,0,,3,1882
Montague,0,,7,1883
Montague,0,,8,1885
Montague,0,,7,1890
Montague,0,,12,1896
Montague,0,,2,1907
Montague,0,,1,1916
Montague,0,,3,1921
Montague,0,,1,1930
Montague,0,,2,1931
Montague,0,,9,1884
Montague,0,,7,1881
Montague,0,,10,1880
Montague,0,,5,1903
Montague,0,,7,1878
Montague,0,,3,1891
Montague,0,,4,1879
Montague,0,,4,1900
Montague,0,,2,1910
Montague,0,,5,1913
Montague,0,,2,1918
Montague,0,,1,1926
Montague,0,,3,1895
Montague,0,,3,1912
Montague,0,,3,1915
Montague,0,,4,1920
Montague,0,,1,1925
Montague,0,,6,1899
Montague,0,,1,0
Montague,0,,1,1908
Montague,0,,2,1860
Montague,0,,2,1861
Montague,0,,1,1862
Montague,0,,2,1866
Montague,0,,2,1870
Montague,0,,2,1871
Montague,0,,2,1872
Montague,0,,5,1877
Montague,0,,4,1911
Montague,0,,7,1904
Montague,0,,1,1867
Montague,0,,2,1874
Montague,0,,3,1886
Montague,0,,3,1906
Montgomery,0,-,322,-
Montgomery,0,,7,1893
Montgomery,0,,8,1897
Montgomery,0,,1,0
Montgomery,0,,1,1859
Montgomery,0,,1,1862
Montgomery,0,,1,1863
Montgomery,0,,9,1902
Montgomery,0,,5,1904
Montgomery,0,,4,1880
Montgomery,0,,5,1884
Montgomery,0,,4,1885
Montgomery,0,,6,1892
Montgomery,0,,9,1907
Montgomery,0,,6,1911
Montgomery,0,,4,1915
Montgomery,0,,2,1886
Montgomery,0,,3,1887
Montgomery,0,,5,1890
Montgomery,0,,3,1889
Montgomery,0,,14,1846
Montgomery,0,,4,1896
Montgomery,0,,10,1899
Montgomery,0,,9,1903
Montgomery,0,,6,1894
Montgomery,0,,6,1900
Montgomery,0,,7,1913
Montgomery,0,,6,1922
Montgomery,0,,4,1912
Montgomery,0,,8,1918
Montgomery,0,,6,1924
Montgomery,0,,1,1927
Montgomery,0,,2,1930
Montgomery,0,,2,1848
Montgomery,0,,1,1850
Montgomery,0,,2,1851
Montgomery,0,,2,1855
Montgomery,0,,1,1858
Montgomery,0,,4,1860
Montgomery,0,,4,1861
Montgomery,0,,3,1866
Montgomery,0,,6,1909
Montgomery,0,,6,1914
Montgomery,0,,4,1919
Montgomery,0,,2,1891
Montgomery,0,,8,1906
Montgomery,0,,4,1921
Montgomery,0,,5,1926
Montgomery,0,,3,1875
Montgomery,0,,7,1876
Montgomery,0,,3,1877
Montgomery,0,,8,1901
Montgomery,0,,2,1873
Montgomery,0,,3,1878
Montgomery,0,,1,1879
Montgomery,0,,3,1883
Montgomery,0,,8,1908
Montgomery,0,,6,1905
Montgomery,0,,2,1871
Montgomery,0,,2,1888
Montgomery,0,,7,1910
Montgomery,0,,6,1923
Montgomery,0,,1,1928
Montgomery,0,,6,1872
Montgomery,0,,3,1895
Montgomery,0,,4,1898
Montgomery,0,,1,1852
Montgomery,0,,1,1864
Montgomery,0,,1,1868
Montgomery,0,,1,1869
Montgomery,0,,2,1870
Montgomery,0,,2,1874
Montgomery,0,,4,1882
Montgomery,0,,3,1917
Montgomery,0,,2,1916
Montgomery,0,,4,1920
Montgomery,0,,2,1929
Montgomery,0,,1,1867
Montgomery,0,,2,1881
Moore,0,-,37,-
Moore,0,,1,1930
Moore,0,,2,1902
Moore,0,,4,1904
Moore,0,,3,1905
Moore,0,,1,1929
Moore,0,,1,1891
Moore,0,,2,1892
Moore,0,,2,1894
Moore,0,,1,1896
Moore,0,,4,1898
Moore,0,,2,1900
Moore,0,,2,1901
Moore,0,,2,1908
Moore,0,,1,1914
Moore,0,,1,1917
Moore,0,,1,1919
Moore,0,,1,1920
Moore,0,,2,1921
Moore,0,,1,1911
Moore,0,,1,1903
Moore,0,,1,1907
Moore,0,,1,1931
Morris,0,-,64,-
Morris,0,,1,1878
Morris,0,,4,1880
Morris,0,,2,1885
Morris,0,,3,1901
Morris,0,,3,1907
Morris,0,,1,1911
Morris,0,,2,1914
Morris,0,,4,1917
Morris,0,,1,1925
Morris,0,,1,1926
Morris,0,,4,1889
Morris,0,,2,1891
Morris,0,,3,1892
Morris,0,,3,1893
Morris,0,,3,1897
Morris,0,,1,1904
Morris,0,,1,1906
Morris,0,,1,1909
Morris,0,,3,1913
Morris,0,,2,1922
Morris,0,,1,1881
Morris,0,,3,1903
Morris,0,,1,1905
Morris,0,,1,1895
Morris,0,,1,1918
Morris,0,,1,1886
Morris,0,,1,1888
Morris,0,,3,1900
Morris,0,,1,1930
Morris,0,,3,1890
Morris,0,,1,1882
Morris,0,,2,1879
Motley,0,-,67,-
Motley,0,,2,1896
Motley,0,,2,1897
Motley,0,,1,1915
Motley,0,,3,1918
Motley,0,,1,1919
Motley,0,,2,1922
Motley,0,,2,1925
Motley,0,,3,1892
Motley,0,,4,1916
Motley,0,,2,1882
Motley,0,,1,1883
Motley,0,,4,1893
Motley,0,,3,1913
Motley,0,,3,1886
Motley,0,,2,1887
Motley,0,,2,1898
Motley,0,,2,1905
Motley,0,,3,1911
Motley,0,,1,1924
Motley,0,,1,1929
Motley,0,,1,1894
Motley,0,,2,1908
Motley,0,,3,1921
Motley,0,,1,1895
Motley,0,,2,1912
Motley,0,,1,1879
Motley,0,,2,1880
Motley,0,,1,1885
Motley,0,,1,1888
Motley,0,,1,1899
Motley,0,,1,1901
Motley,0,,1,1902
Motley,0,,1,1903
Motley,0,,1,1907
Motley,0,,1,1909
