ChangeNum,Name,EstNum,Year
1,Brazos,3,1888
3,Brazos,0,1889
5,Brazos,2,1893
3,Brazos,2,1901
2,Brazos,0,1903
4,Brazos,2,1904
3,Brazos,0,1906
5,Brazos,0,1907
2,Brazos,0,1908
2,Brazos,1,1912
1,Brazos,1,1874
1,Brazos,1,1846
1,Brazos,0,1847
1,Brazos,0,1848
2,Brazos,0,1850
1,Brazos,0,1851
1,Brazos,0,1854
2,Brazos,0,1861
1,Brazos,0,1864
3,Brazos,0,1865
4,Brazos,1,1866
3,Brazos,0,1867
1,Brazos,0,1869
2,Brazos,1,1871
1,Brazos,1,1877
2,Brazos,0,1882
3,Brazos,2,1890
4,Brazos,2,1894
1,Brazos,0,1898
6,Brazos,0,1915
3,Brazos,0,1917
2,Brazos,0,1922
4,Brazos,0,1926
2,Brazos,0,1928
2,Brazos,2,1905
1,Brazos,2,1878
4,Brazos,0,1883
1,Brazos,0,1887
0,Brazos,1,1876
0,Brazos,1,1913
2,Brazos,0,1895
2,Brazos,0,1896
3,Brazos,0,1925
2,Brazos,0,1927
2,Brazos,0,1930
3,Brazos,1,1892
1,Brazos,0,1891
0,Brazos,1,1856
2,Brazos,0,1875
2,Brazos,0,1880
1,Brazos,0,1884
2,Brazos,0,1900
0,Brazos,1,1849
1,Brazos,0,1857
1,Brazos,0,1859
1,Brazos,1,1868
1,Brazos,0,1872
1,Brazos,0,1873
1,Brazos,0,1881
2,Brazos,0,1914
1,Brazos,1,1899
2,Brazos,0,1909
1,Brazos,0,1921
1,Brazos,0,1929
1,Brazos,0,1918
1,Brazos,0,1911
1,Brazos,0,1897
1,Brazos,0,1910
1,Brewster,1,1888
45,Brewster,16,-
1,Brewster,0,1890
1,Brewster,0,1891
2,Brewster,0,1897
1,Brewster,0,1898
1,Brewster,0,1902
2,Brewster,1,1912
2,Brewster,1,1913
1,Brewster,0,1921
2,Brewster,0,1923
2,Brewster,2,1904
3,Brewster,0,1907
1,Brewster,1,1899
1,Brewster,0,1900
3,Brewster,1,1901
1,Brewster,0,1903
2,Brewster,0,1906
1,Brewster,0,1908
0,Brewster,2,1910
2,Brewster,0,1924
1,Brewster,1,1928
2,Brewster,1,1914
1,Brewster,1,1916
0,Brewster,1,1925
2,Brewster,0,1919
0,Brewster,1,1922
4,Brewster,1,1905
0,Brewster,1,1917
2,Brewster,0,1909
1,Brewster,0,1929
1,Brewster,0,1920
1,Brewster,0,1931
1,Briscoe,2,1892
33,Briscoe,11,-
1,Briscoe,0,1894
1,Briscoe,0,1898
3,Briscoe,0,1906
1,Briscoe,2,1899
2,Briscoe,3,1891
0,Briscoe,1,1907
1,Briscoe,0,0
1,Briscoe,0,1919
3,Briscoe,0,1920
0,Briscoe,1,1916
0,Briscoe,1,1903
1,Briscoe,1,1905
2,Briscoe,0,1902
1,Briscoe,0,1908
2,Briscoe,0,1909
2,Briscoe,0,1911
2,Briscoe,0,1915
2,Briscoe,0,1922
1,Briscoe,0,1923
1,Briscoe,0,1930
1,Briscoe,0,1895
1,Briscoe,0,1897
1,Briscoe,0,1904
1,Briscoe,0,1913
1,Briscoe,0,1921
0,Brooks,2,1914
5,Brooks,3,-
0,Brooks,1,1915
1,Brooks,0,1919
1,Brooks,0,1922
1,Brooks,0,1928
1,Brooks,0,1913
1,Brooks,0,1916
11,Brown,4,1886
187,Brown,44,-
2,Brown,2,1891
2,Brown,0,1898
1,Brown,0,0
4,Brown,2,1899
5,Brown,2,1900
1,Brown,1,1912
4,Brown,0,1917
5,Brown,0,1921
3,Brown,1,1901
6,Brown,0,1902
1,Brown,3,1903
6,Brown,0,1904
3,Brown,0,1907
5,Brown,0,1909
4,Brown,0,1913
0,Brown,2,1875
3,Brown,0,1883
9,Brown,0,1885
3,Brown,0,1888
4,Brown,0,1889
5,Brown,0,1890
1,Brown,0,1893
2,Brown,0,1897
7,Brown,0,1914
3,Brown,0,1922
1,Brown,0,1905
4,Brown,0,1911
1,Brown,0,1916
4,Brown,0,1920
1,Brown,1,1858
2,Brown,0,1859
1,Brown,0,1860
1,Brown,0,1862
0,Brown,1,1868
0,Brown,2,1870
1,Brown,0,1871
1,Brown,0,1872
1,Brown,0,1874
4,Brown,4,1879
3,Brown,1,1881
7,Brown,3,1884
2,Brown,1,1894
1,Brown,0,1923
2,Brown,0,1924
4,Brown,0,1929
2,Brown,3,1896
1,Brown,0,1925
0,Brown,3,1877
9,Brown,1,1880
4,Brown,1,1882
4,Brown,0,1895
2,Brown,0,1892
2,Brown,0,1908
1,Brown,1,1927
2,Brown,0,1928
1,Brown,3,1876
2,Brown,0,1878
3,Brown,0,1918
2,Brown,0,1919
4,Brown,0,1915
2,Brown,0,1931
1,Brown,1,1910
2,Brown,1,1887
1,Brown,0,1906
1,Brown,0,1930
1,Buchel,0,1890
4,Buchel,0,-
1,Buchel,0,1894
1,Buchel,0,1887
1,Buchel,0,1891
3,Burleson,4,1886
192,Burleson,53,-
5,Burleson,5,1891
1,Burleson,1,1892
9,Burleson,0,1904
4,Burleson,1,1906
1,Burleson,1,1854
1,Burleson,1,1856
5,Burleson,0,1857
2,Burleson,0,1860
2,Burleson,0,1862
4,Burleson,0,1866
1,Burleson,2,1867
6,Burleson,0,1861
1,Burleson,1,1875
4,Burleson,4,1895
2,Burleson,2,1900
9,Burleson,1,1901
7,Burleson,0,1912
1,Burleson,0,1846
1,Burleson,0,1847
1,Burleson,0,1848
1,Burleson,1,1850
2,Burleson,0,1852
2,Burleson,0,1858
2,Burleson,0,1863
2,Burleson,1,1872
3,Burleson,0,1880
3,Burleson,0,1889
4,Burleson,1,1899
2,Burleson,1,1907
2,Burleson,0,1913
1,Burleson,0,1923
2,Burleson,0,1929
1,Burleson,2,1870
4,Burleson,1,1871
3,Burleson,0,1859
3,Burleson,0,1888
1,Burleson,1,1884
3,Burleson,1,1887
7,Burleson,3,1894
9,Burleson,0,1905
5,Burleson,0,1915
2,Burleson,0,1916
4,Burleson,0,1917
2,Burleson,1,1874
3,Burleson,0,1876
3,Burleson,1,1877
5,Burleson,1,1882
5,Burleson,2,1896
2,Burleson,0,1903
2,Burleson,0,1908
1,Burleson,0,1919
4,Burleson,1,1873
2,Burleson,1,1897
1,Burleson,3,1878
1,Burleson,0,1914
1,Burleson,1,1902
1,Burleson,1,1893
3,Burleson,0,1890
2,Burleson,0,1898
2,Burleson,1,1879
2,Burleson,0,0
1,Burleson,1,1853
3,Burleson,0,1918
1,Burleson,0,1921
1,Burleson,1,1883
2,Burleson,0,1910
1,Burleson,1,1881
0,Burleson,1,1855
1,Burleson,0,1869
1,Burleson,0,1925
0,Burleson,1,1849
1,Burleson,0,1851
5,Burnet,2,1882
204,Burnet,60,-
5,Burnet,2,1889
4,Burnet,0,1897
1,Burnet,0,1906
1,Burnet,0,1909
2,Burnet,0,1915
1,Burnet,0,1924
6,Burnet,0,0
3,Burnet,0,1927
5,Burnet,2,1898
6,Burnet,1,1899
2,Burnet,0,1920
0,Burnet,1,1852
1,Burnet,0,1855
1,Burnet,1,1858
4,Burnet,1,1860
5,Burnet,0,1861
5,Burnet,0,1866
1,Burnet,0,1867
4,Burnet,4,1871
4,Burnet,2,1888
7,Burnet,1,1892
3,Burnet,0,1895
4,Burnet,0,1910
2,Burnet,0,1914
2,Burnet,0,1917
2,Burnet,0,1918
2,Burnet,0,1923
1,Burnet,4,1857
4,Burnet,0,1905
3,Burnet,2,1878
8,Burnet,2,1883
2,Burnet,0,1885
3,Burnet,2,1886
2,Burnet,3,1876
4,Burnet,3,1874
4,Burnet,1,1875
6,Burnet,4,1879
6,Burnet,2,1881
2,Burnet,0,1859
5,Burnet,0,1887
5,Burnet,3,1880
5,Burnet,5,1890
2,Burnet,1,1891
4,Burnet,0,1907
3,Burnet,0,1908
1,Burnet,0,1912
2,Burnet,0,1913
1,Burnet,0,1930
3,Burnet,1,1893
6,Burnet,1,1902
4,Burnet,1,1877
3,Burnet,0,1901
1,Burnet,2,1903
1,Burnet,0,1904
4,Burnet,0,1873
2,Burnet,0,1894
3,Burnet,1,1884
2,Burnet,0,1922
3,Burnet,1,1856
1,Burnet,1,1870
1,Burnet,0,1900
2,Burnet,0,1896
0,Burnet,1,1853
0,Burnet,1,1868
1,Burnet,0,1911
1,Burnet,0,1925
1,Burnet,0,1926
1,Burnet,0,1929
1,Burnet,0,1931
1,Burnet,0,1862
1,Burnet,1,1872
5,Caldwell,2,1901
118,Caldwell,40,-
1,Caldwell,1,1859
4,Caldwell,0,1861
0,Caldwell,1,1872
3,Caldwell,0,1876
1,Caldwell,0,0
1,Caldwell,0,1887
2,Caldwell,4,1899
1,Caldwell,1,1878
3,Caldwell,4,1902
3,Caldwell,0,1906
0,Caldwell,1,1855
2,Caldwell,3,1880
3,Caldwell,0,1881
3,Caldwell,0,1891
3,Caldwell,2,1892
1,Caldwell,0,1922
1,Caldwell,1,1873
3,Caldwell,0,1883
1,Caldwell,0,1884
2,Caldwell,0,1885
3,Caldwell,2,1893
3,Caldwell,1,1898
5,Caldwell,1,1900
2,Caldwell,0,1919
1,Caldwell,0,1926
1,Caldwell,0,1928
2,Caldwell,2,1874
2,Caldwell,0,1877
1,Caldwell,2,1879
1,Caldwell,0,1882
5,Caldwell,0,1889
1,Caldwell,0,1894
1,Caldwell,0,1908
0,Caldwell,2,1848
2,Caldwell,0,1854
2,Caldwell,0,1865
3,Caldwell,0,1866
2,Caldwell,0,1895
2,Caldwell,0,1909
2,Caldwell,0,1913
4,Caldwell,0,1915
1,Caldwell,0,1917
1,Caldwell,0,1918
1,Caldwell,0,1921
1,Caldwell,1,1886
5,Caldwell,0,1903
2,Caldwell,0,1907
0,Caldwell,2,1888
1,Caldwell,4,1890
1,Caldwell,0,1923
2,Caldwell,0,1905
3,Caldwell,1,1875
2,Caldwell,0,1897
1,Caldwell,1,1904
1,Caldwell,0,1869
1,Caldwell,0,1896
0,Caldwell,1,1851
1,Caldwell,0,1853
1,Caldwell,0,1857
1,Caldwell,0,1862
1,Caldwell,0,1871
1,Caldwell,0,1925
1,Caldwell,0,1914
1,Caldwell,0,1870
1,Calhoun,1,1907
74,Calhoun,21,-
5,Calhoun,1,1913
1,Calhoun,0,1915
2,Calhoun,1,1912
3,Calhoun,0,1914
1,Calhoun,2,1886
2,Calhoun,1,1849
2,Calhoun,1,1850
3,Calhoun,0,1861
1,Calhoun,0,1864
3,Calhoun,0,1865
1,Calhoun,1,1869
0,Calhoun,1,1882
2,Calhoun,0,1883
1,Calhoun,0,1884
1,Calhoun,0,1885
1,Calhoun,2,1887
1,Calhoun,1,1847
2,Calhoun,0,1848
2,Calhoun,4,1910
2,Calhoun,0,1854
1,Calhoun,0,1888
1,Calhoun,0,1889
2,Calhoun,0,1911
1,Calhoun,0,1919
1,Calhoun,0,1921
1,Calhoun,1,1892
2,Calhoun,0,1894
3,Calhoun,0,1895
2,Calhoun,0,1897
1,Calhoun,0,1900
0,Calhoun,1,1852
0,Calhoun,1,1846
1,Calhoun,0,1851
1,Calhoun,0,1853
1,Calhoun,0,1857
0,0,1,0
0,0,1,-
1,Calhoun,0,1862
1,Calhoun,0,1866
1,Calhoun,0,1873
1,Calhoun,0,1874
2,Calhoun,0,1901
2,Calhoun,0,1918
1,Calhoun,0,1923
1,Calhoun,0,1928
1,Calhoun,1,1905
1,Calhoun,0,1856
1,Calhoun,0,1871
1,Calhoun,0,1875
0,Calhoun,1,1891
1,Calhoun,0,1896
1,Calhoun,0,1902
2,Calhoun,0,1903
1,Calhoun,0,1922
3,Callahan,1,1897
130,Callahan,35,-
5,Callahan,0,1898
4,Callahan,0,1910
5,Callahan,0,1913
1,Callahan,2,1879
5,Callahan,1,1899
5,Callahan,0,1905
4,Callahan,1,1906
8,Callahan,1,1908
1,Callahan,0,1911
2,Callahan,0,1917
4,Callahan,4,1881
1,Callahan,1,1883
6,Callahan,0,0
4,Callahan,0,1889
2,Callahan,0,1894
3,Callahan,2,1907
1,Callahan,0,1916
2,Callahan,0,1921
2,Callahan,4,1878
1,Callahan,0,1884
4,Callahan,1,1887
1,Callahan,1,1888
3,Callahan,0,1891
2,Callahan,1,1902
4,Callahan,1,1903
3,Callahan,2,1880
1,Callahan,3,1882
4,Callahan,3,1877
3,Callahan,0,1912
2,Callahan,0,1892
1,Callahan,2,1893
3,Callahan,0,1895
2,Callahan,0,1890
2,Callahan,0,1918
2,Callahan,1,1896
4,Callahan,0,1900
6,Callahan,0,1901
3,Callahan,1,1904
3,Callahan,1,1909
1,Callahan,0,1919
1,Callahan,0,1923
2,Callahan,0,1920
1,Callahan,0,1922
1,Callahan,0,1927
0,Callahan,1,1886
1,Callahan,0,1928
1,Callahan,0,1930
0,Cameron,1,1887
111,Cameron,41,-
2,Cameron,2,1849
2,Cameron,2,1852
1,Cameron,0,1854
1,Cameron,0,1862
1,Cameron,0,1866
2,Cameron,1,1867
4,Cameron,0,1868
1,Cameron,0,1851
1,Cameron,0,1858
3,Cameron,0,1861
1,Cameron,0,1864
2,Cameron,0,1865
1,Cameron,0,1869
1,Cameron,0,1870
1,Cameron,0,1876
1,Cameron,0,0
2,Cameron,0,1886
1,Cameron,0,1890
3,Cameron,0,1894
2,Cameron,0,1898
1,Cameron,0,1899
5,Cameron,3,1908
2,Cameron,2,1913
4,Cameron,0,1918
3,Cameron,0,1921
2,Cameron,0,1928
4,Cameron,0,1916
0,Cameron,2,1926
0,Cameron,1,1850
2,Cameron,0,1853
1,Cameron,0,1855
0,Cameron,5,1904
3,Cameron,0,1910
1,Cameron,0,1917
6,Cameron,0,1922
0,Cameron,1,1881
1,Cameron,0,1895
2,Cameron,0,1901
3,Cameron,0,1903
4,Cameron,3,1915
2,Cameron,1,1909
3,Cameron,1,1911
2,Cameron,1,1912
2,Cameron,0,1914
1,Cameron,1,1927
2,Cameron,1,1924
2,Cameron,1,1919
2,Cameron,1,1929
3,Cameron,2,1907
0,Cameron,2,1900
0,Cameron,1,1905
2,Cameron,0,1906
2,Cameron,1,1925
3,Cameron,0,1931
1,Cameron,1,1872
1,Cameron,1,1930
1,Cameron,0,1920
0,Cameron,1,1878
1,Cameron,0,1883
1,Cameron,0,1884
1,Cameron,0,1892
1,Cameron,0,1897
0,Cameron,1,1859
0,Cameron,1,1893
1,Cameron,0,1923
1,Camp,1,1901
36,Camp,16,-
1,Camp,1,1889
3,Camp,2,1903
1,Camp,1,1910
3,Camp,0,1914
1,Camp,1,1874
1,Camp,0,1877
1,Camp,0,1881
1,Camp,0,1884
1,Camp,1,1890
2,Camp,0,1906
0,Camp,1,1880
2,Camp,0,1882
1,Camp,1,1895
2,Camp,0,1898
0,Camp,2,1893
2,Camp,0,1896
2,Camp,0,1907
1,Camp,0,1913
1,Camp,0,1915
0,Camp,2,1902
1,Camp,0,1904
1,Camp,0,1909
0,Camp,1,1892
1,Camp,0,1894
1,Camp,0,1897
2,Camp,0,1923
1,Camp,0,1925
1,Camp,0,0
1,Camp,0,1885
0,Camp,1,1899
0,Camp,1,1900
4,Carson,1,1903
41,Carson,13,-
2,Carson,0,1907
1,Carson,0,1915
1,Carson,0,1917
1,Carson,0,1921
2,Carson,0,1922
1,Carson,0,1923
1,Carson,1,1926
2,Carson,0,1929
1,Carson,0,1931
3,Carson,4,1927
3,Carson,0,1928
1,Carson,2,1902
3,Carson,0,1920
0,Carson,1,1909
1,Carson,0,1912
1,Carson,1,1925
1,Carson,0,1930
1,Carson,1,1887
1,Carson,1,1889
2,Carson,0,1897
0,Carson,1,1888
1,Carson,0,1890
1,Carson,0,1893
1,Carson,0,1896
1,Carson,0,1899
1,Carson,0,1901
1,Carson,0,1904
1,Carson,0,1908
1,Carson,0,1924
2,Cass,5,1874
235,Cass,84,-
2,Cass,6,1886
7,Cass,0,1890
7,Cass,0,1895
9,Cass,3,1896
3,Cass,1,1897
3,Cass,2,1905
2,Cass,0,1908
2,Cass,0,1912
3,Cass,3,1887
4,Cass,2,1898
8,Cass,3,1901
4,Cass,2,1902
5,Cass,1,1903
2,Cass,2,1888
0,Cass,2,1871
5,Cass,2,1873
1,Cass,1,1875
2,Cass,2,1876
4,Cass,1,1889
9,Cass,0,1893
3,Cass,0,1916
4,Cass,0,1922
3,Cass,5,1877
2,Cass,3,1878
12,Cass,6,1883
9,Cass,0,1884
8,Cass,0,1899
3,Cass,0,1914
1,Cass,1,1915
4,Cass,0,1891
2,Cass,0,1906
3,Cass,1,1913
2,Cass,0,1924
5,Cass,0,1907
3,Cass,0,1923
2,Cass,3,1879
2,Cass,0,1892
3,Cass,0,1918
2,Cass,0,1921
3,Cass,0,1904
2,Cass,0,1909
1,Cass,0,1910
3,Cass,1,1849
1,Cass,2,1856
5,Cass,2,1860
9,Cass,1,1861
2,Cass,0,1864
3,Cass,2,1894
2,Cass,0,1858
4,Cass,0,1862
2,Cass,1,1870
3,Cass,0,0
2,Cass,2,1881
4,Cass,1,1854
1,Cass,2,1867
1,Cass,1,1880
2,Cass,0,1925
2,Cass,1,1900
0,Cass,2,1850
4,Cass,0,1853
3,Cass,0,1857
1,Cass,0,1859
1,Cass,1,1882
0,Cass,1,1848
6,Cass,2,1852
2,Cass,1,1847
1,Cass,2,1851
3,Cass,0,1855
1,Cass,0,1865
1,Cass,0,1920
1,Cass,1,1866
1,Cass,0,1926
1,Cass,0,1885
0,Cass,1,1869
1,Castro,3,1902
35,Castro,11,-
2,Castro,0,1906
1,Castro,1,1907
3,Castro,1,1910
2,Castro,0,1914
2,Castro,1,1903
0,Castro,1,1891
1,Castro,1,1893
1,Castro,0,1897
2,Castro,0,1899
1,Castro,0,1904
1,Castro,0,1905
1,Castro,1,1909
1,Castro,0,1912
1,Castro,0,1917
1,Castro,0,1919
1,Castro,1,1925
3,Castro,0,1927
1,Castro,0,1930
0,Castro,1,1900
1,Castro,0,1915
1,Castro,0,1920
1,Castro,0,1921
3,Castro,0,1928
1,Castro,0,1922
1,Castro,0,1924
1,Castro,0,1926
0,Chambers,1,1870
81,Chambers,23,-
1,Chambers,0,1871
2,Chambers,0,1872
1,Chambers,0,1877
1,Chambers,0,0
1,Chambers,0,1889
3,Chambers,0,1894
3,Chambers,0,1897
1,Chambers,1,1900
3,Chambers,1,1904
2,Chambers,1,1922
1,Chambers,0,1926
0,Chambers,4,1860
3,Chambers,0,1861
1,Chambers,0,1902
3,Chambers,0,1910
0,Chambers,2,1876
2,Chambers,0,1908
2,Chambers,1,1913
3,Chambers,0,1925
0,Chambers,2,1898
4,Chambers,1,1905
2,Chambers,0,1911
4,Chambers,0,1912
2,Chambers,1,1895
5,Chambers,0,1899
5,Chambers,0,1903
2,Chambers,0,1907
3,Chambers,0,1914
1,Chambers,0,1931
1,Chambers,1,1891
1,Chambers,0,1901
1,Chambers,2,1890
2,Chambers,0,1896
1,Chambers,0,1920
1,Chambers,0,1930
0,Chambers,1,1880
0,Chambers,1,1879
1,Chambers,1,1869
1,Chambers,0,1873
1,Chambers,0,1874
1,Chambers,0,1882
1,Chambers,0,1884
1,Chambers,0,1886
1,Chambers,0,1893
2,Chambers,0,1918
1,Chambers,0,1921
1,Chambers,0,1927
0,Chambers,1,1885
1,Chambers,0,1887
0,Chambers,1,1909
1,Chambers,0,1917
2,Cherokee,1,1852
273,Cherokee,77,-
5,Cherokee,0,1859
11,Cherokee,0,1861
10,Cherokee,0,1866
2,Cherokee,1,1870
3,Cherokee,1,1874
2,Cherokee,1,1876
1,Cherokee,1,1877
1,Cherokee,0,1878
3,Cherokee,1,1880
1,Cherokee,0,1882
4,Cherokee,2,1888
12,Cherokee,3,1897
4,Cherokee,0,1909
5,Cherokee,0,1913
4,Cherokee,1,1922
3,Cherokee,1,1900
11,Cherokee,2,1902
0,Cherokee,5,1847
5,Cherokee,3,1889
7,Cherokee,1,1892
5,Cherokee,0,1894
3,Cherokee,2,1862
3,Cherokee,2,1867
2,Cherokee,0,1868
1,Cherokee,1,1872
3,Cherokee,3,1851
1,Cherokee,2,1850
3,Cherokee,2,1910
11,Cherokee,8,1903
6,Cherokee,1,1896
2,Cherokee,2,1891
6,Cherokee,1,1893
3,Cherokee,1,1901
7,Cherokee,0,1907
7,Cherokee,0,1908
4,Cherokee,0,1912
2,Cherokee,2,1917
4,Cherokee,0,1918
3,Cherokee,0,1920
2,Cherokee,0,1924
3,Cherokee,1,1885
2,Cherokee,0,1923
3,Cherokee,0,1929
3,Cherokee,0,1927
0,Cherokee,3,1879
1,Cherokee,1,1886
4,Cherokee,2,1887
3,Cherokee,0,1906
6,Cherokee,0,1915
3,Cherokee,0,1919
2,Cherokee,0,1921
2,Cherokee,0,1930
2,Cherokee,0,1881
5,Cherokee,1,1890
6,Cherokee,0,1904
5,Cherokee,1,1905
5,Cherokee,2,1855
4,Cherokee,0,1856
2,Cherokee,2,1858
2,Cherokee,0,0
0,Cherokee,3,1848
1,Cherokee,0,1926
2,Cherokee,0,1931
1,Cherokee,0,1871
2,Cherokee,2,1873
2,Cherokee,0,1914
0,Cherokee,2,1895
3,Cherokee,1,1854
5,Cherokee,0,1860
2,Cherokee,0,1864
2,Cherokee,1,1849
2,Cherokee,1,1853
2,Cherokee,0,1865
2,Cherokee,0,1898
2,Cherokee,0,1857
0,Cherokee,1,1883
3,Cherokee,1,1899
1,Cherokee,0,1916
0,Cherokee,1,1884
1,Cherokee,0,1925
1,Cherokee,0,1911
2,Cherokee,0,1875
1,Childress,3,1888
70,Childress,16,-
3,Childress,0,1889
5,Childress,0,1899
2,Childress,0,1901
2,Childress,1,1905
5,Childress,1,1909
4,Childress,0,1910
2,Childress,0,1914
1,Childress,0,1916
3,Childress,1,1930
0,Childress,1,1891
1,Childress,1,1898
3,Childress,0,1902
3,Childress,0,1904
2,Childress,1,1908
2,Childress,0,1911
1,Childress,0,1917
1,Childress,0,1918
3,Childress,0,1924
1,Childress,0,1927
2,Childress,0,1928
1,Childress,0,1931
2,Childress,3,1892
2,Childress,0,1895
0,Childress,1,1887
1,Childress,0,1894
3,Childress,0,1897
2,Childress,0,1912
1,Childress,0,1913
1,Childress,0,1923
0,Childress,1,1883
1,Childress,0,1884
2,Childress,0,1906
2,Childress,0,1920
0,Childress,1,1890
1,Childress,0,1893
1,Childress,0,1907
1,Childress,1,1896
2,Childress,0,1925
0,Clay,6,1876
163,Clay,40,-
6,Clay,1,1883
1,Clay,1,1886
6,Clay,3,1882
4,Clay,1,1884
2,Clay,1,1888
3,Clay,2,1892
1,Clay,0,1894
4,Clay,0,1898
5,Clay,0,1909
4,Clay,0,1914
3,Clay,0,1915
3,Clay,0,1916
3,Clay,0,1917
7,Clay,0,1922
1,Clay,0,1885
5,Clay,1,1901
1,Clay,0,0
3,Clay,1,1879
4,Clay,1,1881
2,Clay,1,1890
3,Clay,2,1895
2,Clay,0,1899
7,Clay,0,1907
3,Clay,0,1918
3,Clay,0,1920
4,Clay,0,1926
3,Clay,0,1929
2,Clay,2,1878
4,Clay,0,1906
5,Clay,0,1908
4,Clay,0,1919
1,Clay,0,1924
1,Clay,0,1930
3,Clay,4,1904
0,Clay,2,1875
4,Clay,0,1877
2,Clay,1,1887
2,Clay,3,1891
2,Clay,0,1921
3,Clay,0,1889
2,Clay,1,1903
2,Clay,0,1910
0,Clay,1,1862
2,Clay,0,1874
6,Clay,0,1896
4,Clay,1,1900
2,Clay,0,1913
2,Clay,2,1893
1,Clay,0,1905
2,Clay,0,1927
2,Clay,0,1928
2,Clay,0,1931
1,Clay,0,1897
3,Clay,2,1880
2,Clay,0,1912
2,Clay,0,1925
2,Clay,0,1902
0,Cochran,1,1926
1,Cochran,7,-
0,Cochran,1,1906
0,Cochran,2,1925
0,Cochran,2,1924
0,Cochran,1,1903
1,Cochran,0,1931
3,Coke,4,1890
61,Coke,22,-
3,Coke,2,1893
4,Coke,1,1894
2,Coke,1,1900
1,Coke,1,1924
1,Coke,0,1927
2,Coke,2,1907
4,Coke,1,1891
2,Coke,1,1892
1,Coke,0,1896
2,Coke,1,1901
2,Coke,0,1903
1,Coke,0,1905
1,Coke,0,1906
1,Coke,0,1910
1,Coke,0,1916
1,Coke,0,1917
3,Coke,0,1920
3,Coke,0,1921
1,Coke,0,1922
1,Coke,0,1925
2,Coke,0,1928
1,Coke,0,1930
2,Coke,1,1913
2,Coke,1,1889
2,Coke,1,1909
2,Coke,1,1902
1,Coke,2,1898
0,Coke,1,1895
1,Coke,0,1897
1,Coke,0,1904
1,Coke,0,1914
1,Coke,0,1919
2,Coke,0,1926
1,Coke,0,1915
0,Coke,1,1908
1,Coke,0,1918
1,Coke,0,1899
2,Coleman,1,1881
153,Coleman,47,-
1,Coleman,0,1882
2,Coleman,1,1884
1,Coleman,1,1887
2,Coleman,1,1894
1,Coleman,0,1898
5,Coleman,0,1907
9,Coleman,1,1909
8,Coleman,2,1910
1,Coleman,2,1878
5,Coleman,4,1879
6,Coleman,2,1880
5,Coleman,5,1905
4,Coleman,2,1906
5,Coleman,1,1902
0,Coleman,3,1889
3,Coleman,1,1892
4,Coleman,1,1897
1,Coleman,1,1912
6,Coleman,0,1922
0,Coleman,1,1872
1,Coleman,0,1874
0,Coleman,1,1876
1,Coleman,0,1877
4,Coleman,1,1891
6,Coleman,1,1895
3,Coleman,1,1899
5,Coleman,0,1908
3,Coleman,0,1911
4,Coleman,0,1915
4,Coleman,0,1921
1,Coleman,2,1890
3,Coleman,0,1920
3,Coleman,1,1883
3,Coleman,2,1903
4,Coleman,1,1904
1,Coleman,0,1916
2,Coleman,0,1917
4,Coleman,0,1924
3,Coleman,1,1925
6,Coleman,0,1914
1,Coleman,0,1926
0,Coleman,2,1893
1,Coleman,2,1901
3,Coleman,0,1885
4,Coleman,0,1929
2,Coleman,0,1919
2,Coleman,0,1927
1,Coleman,0,1923
0,Coleman,2,1886
2,Coleman,0,1888
1,Coleman,0,1930
1,Coleman,0,1913
2,Coleman,0,1918
1,Coleman,0,1928
8,Collin,5,1895
389,Collin,100,-
14,Collin,2,1898
6,Collin,7,1899
8,Collin,1,1900
4,Collin,5,1876
7,Collin,1,1880
11,Collin,3,1885
6,Collin,2,1889
11,Collin,2,1890
9,Collin,2,1891
13,Collin,6,1893
13,Collin,1,1897
5,Collin,0,1913
5,Collin,0,1920
9,Collin,0,1922
7,Collin,0,1896
6,Collin,1,1902
3,Collin,0,1924
5,Collin,0,1925
3,Collin,0,1931
11,Collin,2,1883
3,Collin,0,1912
7,Collin,2,1914
10,Collin,2,1901
2,Collin,0,0
2,Collin,1,1879
8,Collin,2,1881
8,Collin,3,1892
9,Collin,4,1894
2,Collin,0,1909
4,Collin,0,1919
2,Collin,0,1929
0,Collin,1,1846
1,Collin,1,1847
6,Collin,1,1882
1,Collin,0,1916
4,Collin,0,1917
5,Collin,0,1921
4,Collin,0,1904
7,Collin,0,1905
2,Collin,0,1927
3,Collin,2,1878
9,Collin,7,1888
6,Collin,1,1915
3,Collin,0,1918
3,Collin,0,1928
5,Collin,0,1906
7,Collin,5,1886
7,Collin,3,1887
4,Collin,1,1857
5,Collin,1,1859
9,Collin,0,1861
8,Collin,0,1866
3,Collin,2,1867
4,Collin,4,1870
4,Collin,0,1874
3,Collin,0,1910
1,Collin,0,1930
4,Collin,2,1884
6,Collin,0,1903
0,Collin,1,1853
2,Collin,2,1858
1,Collin,1,1871
3,Collin,0,1923
5,Collin,0,1862
6,Collin,2,1873
4,Collin,1,1875
1,Collin,0,1877
1,Collin,1,1848
1,Collin,2,1852
1,Collin,0,1855
2,Collin,0,1860
2,Collin,0,1863
2,Collin,0,1864
1,Collin,0,1865
4,Collin,0,1907
0,Collin,1,1851
0,Collin,1,1872
3,Collin,0,1926
3,Collin,0,1856
1,Collin,0,1869
0,Collin,2,1854
0,Collin,1,1850
1,Collin,0,1911
0,Collingsworth,2,1889
67,Collingsworth,22,-
1,Collingsworth,1,1891
